date,poll_id,question_id,state,state_po,sample_size,population,d_prob
2020-10-12,70932,132763,District of Columbia,DC,543.0,lv,0.87
2020-10-12,70936,132715,Idaho,ID,1123.0,rv,0.38
2020-10-12,70936,132767,Idaho,ID,1123.0,lv,0.39
2020-10-12,70939,132718,Iowa,IA,1998.0,rv,0.48
2020-10-12,70939,132770,Iowa,IA,1998.0,lv,0.49
2020-10-12,70941,132720,Kentucky,KY,2109.0,rv,0.39
2020-10-12,70941,132772,Kentucky,KY,2109.0,lv,0.4
2020-10-12,70942,132721,Louisiana,LA,2286.0,rv,0.44
2020-10-12,70942,132773,Louisiana,LA,2286.0,lv,0.4
2020-10-12,70943,132722,Maine,ME,953.0,rv,0.56
2020-10-12,70943,132774,Maine,ME,953.0,lv,0.56
2020-10-12,70947,132726,Minnesota,MN,3525.0,rv,0.54
2020-10-12,70947,132778,Minnesota,MN,3525.0,lv,0.55
2020-10-12,70948,132727,Mississippi,MS,1063.0,rv,0.46
2020-10-12,70948,132779,Mississippi,MS,1063.0,lv,0.4
2020-10-12,70959,132738,North Dakota,ND,376.0,rv,0.37
2020-10-12,70959,132789,North Dakota,ND,376.0,lv,0.37
2020-10-12,70960,132739,Ohio,OH,5056.0,rv,0.48
2020-10-12,70960,132790,Ohio,OH,5056.0,lv,0.47
2020-10-12,70965,132744,South Carolina,SC,2816.0,rv,0.46
2020-10-12,70965,132795,South Carolina,SC,2816.0,lv,0.44
2020-10-12,70966,132745,South Dakota,SD,547.0,rv,0.42
2020-10-12,70966,132796,South Dakota,SD,547.0,lv,0.43
2020-10-12,70969,132748,Utah,UT,1783.0,rv,0.44
2020-10-12,70969,132799,Utah,UT,1783.0,lv,0.44
2020-10-12,70970,132749,Vermont,VT,557.0,rv,0.64
2020-10-12,70952,132783,Nevada,NV,1915.0,lv,0.51
2020-10-12,70928,132707,California,CA,21492.0,rv,0.63
2020-10-12,70925,132756,Alaska,AK,751.0,lv,0.43
2020-10-12,70970,132800,Vermont,VT,557.0,lv,0.65
2020-10-12,70975,132805,Wyoming,WY,409.0,lv,0.35
2020-10-12,70925,132704,Alaska,AK,751.0,rv,0.43
2020-10-12,70954,132733,New Jersey,NJ,3893.0,rv,0.59
2020-10-12,70954,132785,New Jersey,NJ,3893.0,lv,0.6
2020-10-12,70955,132734,New Mexico,NM,1555.0,rv,0.52
2020-10-12,70955,132786,New Mexico,NM,1555.0,lv,0.53
2020-10-12,70957,132736,New York,NY,9405.0,rv,0.64
2020-10-12,70957,132787,New York,NY,9405.0,lv,0.64
2020-10-12,70958,132737,North Carolina,NC,4912.0,rv,0.53
2020-10-12,70958,132788,North Carolina,NC,4912.0,lv,0.52
2020-10-12,70961,132740,Oklahoma,OK,1683.0,rv,0.4
2020-10-12,70961,132791,Oklahoma,OK,1683.0,lv,0.39
2020-10-12,70962,132741,Oregon,OR,2902.0,rv,0.59
2020-10-12,70962,132792,Oregon,OR,2902.0,lv,0.6
2020-10-12,70963,132742,Pennsylvania,PA,6613.0,rv,0.52
2020-10-12,70963,132793,Pennsylvania,PA,6613.0,lv,0.52
2020-10-12,70953,132784,New Hampshire,NH,1004.0,lv,0.54
2020-10-12,70964,132794,Rhode Island,RI,488.0,lv,0.67
2020-10-12,70964,132743,Rhode Island,RI,488.0,rv,0.65
2020-10-12,70974,132804,Wisconsin,WI,4397.0,lv,0.54
2020-10-12,70974,132753,Wisconsin,WI,4397.0,rv,0.53
2020-10-12,70973,132803,West Virginia,WV,771.0,lv,0.34
2020-10-12,70975,132754,Wyoming,WY,409.0,rv,0.36
2020-10-12,70972,132751,Washington,WA,7731.0,rv,0.6
2020-10-12,70973,132752,West Virginia,WV,771.0,rv,0.34
2020-10-12,70971,132750,Virginia,VA,4248.0,rv,0.55
2020-10-12,70968,132798,Texas,TX,13198.0,lv,0.47
2020-10-12,70968,132747,Texas,TX,13198.0,rv,0.49
2020-10-12,70967,132797,Tennessee,TN,3171.0,lv,0.4
2020-10-12,70967,132746,Tennessee,TN,3171.0,rv,0.42
2020-10-12,70971,132801,Virginia,VA,4248.0,lv,0.55
2020-10-13,71023,132969,South Carolina,SC,2988.0,lv,0.45
2020-10-13,71025,132919,Pennsylvania,PA,6946.0,rv,0.52
2020-10-13,71024,132970,Rhode Island,RI,514.0,lv,0.67
2020-10-13,71024,132918,Rhode Island,RI,514.0,rv,0.66
2020-10-13,71022,132968,South Dakota,SD,622.0,lv,0.43
2020-10-13,71015,132961,Wisconsin,WI,4414.0,lv,0.54
2020-10-13,71019,132965,Utah,UT,1843.0,lv,0.44
2020-10-13,71019,132913,Utah,UT,1843.0,rv,0.44
2020-10-13,71018,132964,Virginia,VA,4522.0,lv,0.56
2020-10-13,71018,132912,Virginia,VA,4522.0,rv,0.56
2020-10-13,71025,132971,Pennsylvania,PA,6946.0,lv,0.52
2020-10-13,71015,132909,Wisconsin,WI,4414.0,rv,0.53
2020-10-13,71022,132916,South Dakota,SD,622.0,rv,0.42
2020-10-13,71026,132920,Oregon,OR,3041.0,rv,0.59
2020-10-13,71030,132924,Nevada,NV,1958.0,rv,0.53
2020-10-13,71027,132921,Oklahoma,OK,1804.0,rv,0.4
2020-10-13,71027,132973,Oklahoma,OK,1804.0,lv,0.4
2020-10-13,71029,132923,New York,NY,9406.0,rv,0.64
2020-10-13,71029,132975,New York,NY,9406.0,lv,0.65
2020-10-13,71030,132976,Nevada,NV,1958.0,lv,0.52
2020-10-13,71032,132926,New Jersey,NJ,4032.0,rv,0.6
2020-10-13,71032,132978,New Jersey,NJ,4032.0,lv,0.6
2020-10-13,71033,132927,New Hampshire,NH,1098.0,rv,0.55
2020-10-13,71033,132979,New Hampshire,NH,1098.0,lv,0.55
2020-10-13,71034,132928,Nebraska,NE,1159.0,rv,0.47
2020-10-13,71034,132980,Nebraska,NE,1159.0,lv,0.46
2020-10-13,71037,132931,Montana,MT,744.0,rv,0.41
2020-10-13,71014,132960,West Virginia,WV,824.0,lv,0.34
2020-10-13,71037,132983,Montana,MT,744.0,lv,0.41
2020-10-13,71026,132972,Oregon,OR,3041.0,lv,0.6
2020-10-13,71014,132908,West Virginia,WV,824.0,rv,0.34
2020-10-13,71005,132881,Indiana,IN,685.0,lv,0.42
2020-10-13,71013,132907,Wyoming,WY,416.0,rv,0.36
2020-10-13,71040,132934,Minnesota,MN,3675.0,rv,0.54
2020-10-13,71526,133968,National,NAT,844.0,lv,0.52
2020-10-13,70989,132843,National,NAT,1500.0,rv,0.46
2020-10-13,70989,132844,National,NAT,1333.0,lv,0.52
2020-10-13,71012,132906,National,NAT,10395.0,rv,0.52
2020-10-13,71012,132958,National,NAT,10395.0,lv,0.52
2020-10-13,71093,133083,National,NAT,12000.0,lv,0.52
2020-10-13,71002,132876,Iowa,IA,200.0,lv,0.44
2020-10-13,71003,132877,Minnesota,MN,200.0,lv,0.52
2020-10-13,71004,132878,Wisconsin,WI,200.0,lv,0.53
2020-10-13,71008,132886,National,NAT,2855.0,rv,0.47
2020-10-13,70983,132825,National,NAT,866.0,lv,0.504
2020-10-13,71009,132887,National,NAT,882.0,lv,0.51
2020-10-13,71009,132888,National,NAT,1120.0,rv,0.48
2020-10-13,71009,132889,National,NAT,1303.0,a,0.43
2020-10-13,71090,133066,Arizona,AZ,502.0,lv,0.51
2020-10-13,71090,133067,Arizona,AZ,502.0,lv,0.49
2020-10-13,71088,133063,National,NAT,1103.0,lv,0.54
2020-10-13,71098,133093,Colorado,CO,519.0,lv,0.54
2020-10-13,71100,133102,National,NAT,896.0,lv,0.54
2020-10-13,71100,133103,National,NAT,1199.0,rv,0.54
2020-10-13,70785,132430,Michigan,MI,620.0,lv,0.51
2020-10-13,70786,132431,North Carolina,NC,660.0,lv,0.48
2020-10-13,70995,132857,National,NAT,2500.0,lv,0.5
2020-10-13,71176,133257,New Jersey,NJ,721.0,lv,0.563
2020-10-13,71527,133971,New Jersey,NJ,500.0,lv,0.56
2020-10-13,70980,132816,National,NAT,5171.0,rv,0.5329
2020-10-13,70980,132817,National,NAT,5257.0,lv,0.5458
2020-10-13,70980,132818,National,NAT,5257.0,lv,0.5388000000000001
2020-10-13,71013,132959,Wyoming,WY,416.0,lv,0.36
2020-10-13,71040,132986,Minnesota,MN,3675.0,lv,0.56
2020-10-13,71023,132917,South Carolina,SC,2988.0,rv,0.46
2020-10-13,71041,132987,Michigan,MI,4848.0,lv,0.52
2020-10-13,71061,133007,Arkansas,AR,1311.0,lv,0.4
2020-10-13,71062,132956,Alabama,AL,2149.0,rv,0.42
2020-10-13,71062,133008,Alabama,AL,2149.0,lv,0.39
2020-10-13,71063,132957,Alaska,AK,776.0,rv,0.44
2020-10-13,71063,133009,Alaska,AK,776.0,lv,0.44
2020-10-13,71016,132910,Washington,WA,7664.0,rv,0.6
2020-10-13,71016,132962,Washington,WA,7664.0,lv,0.61
2020-10-13,71017,132911,Vermont,VT,579.0,rv,0.64
2020-10-13,71017,132963,Vermont,VT,579.0,lv,0.65
2020-10-13,71020,132914,Texas,TX,13081.0,rv,0.49
2020-10-13,71020,132966,Texas,TX,13081.0,lv,0.47
2020-10-13,71021,132915,Tennessee,TN,3308.0,rv,0.42
2020-10-13,71021,132967,Tennessee,TN,3308.0,lv,0.4
2020-10-13,71028,132922,Ohio,OH,5190.0,rv,0.47
2020-10-13,71061,132955,Arkansas,AR,1311.0,rv,0.41
2020-10-13,71028,132974,Ohio,OH,5190.0,lv,0.47
2020-10-13,71031,132977,New Mexico,NM,1620.0,lv,0.53
2020-10-13,71035,132929,North Dakota,ND,386.0,rv,0.39
2020-10-13,71035,132981,North Dakota,ND,386.0,lv,0.39
2020-10-13,71036,132930,North Carolina,NC,5112.0,rv,0.53
2020-10-13,71036,132982,North Carolina,NC,5112.0,lv,0.52
2020-10-13,71038,132932,Mississippi,MS,1118.0,rv,0.45
2020-10-13,71038,132984,Mississippi,MS,1118.0,lv,0.4
2020-10-13,71039,132933,Missouri,MO,3136.0,rv,0.45
2020-10-13,71039,132985,Missouri,MO,3136.0,lv,0.44
2020-10-13,71053,132947,Georgia,GA,4716.0,rv,0.52
2020-10-13,71055,132949,Delaware,DE,776.0,rv,0.65
2020-10-13,71055,133001,Delaware,DE,776.0,lv,0.64
2020-10-13,71059,132953,California,CA,21460.0,rv,0.63
2020-10-13,71041,132935,Michigan,MI,4848.0,rv,0.52
2020-10-13,71031,132925,New Mexico,NM,1620.0,rv,0.53
2020-10-13,71060,133006,Arizona,AZ,5690.0,lv,0.51
2020-10-13,71053,132999,Georgia,GA,4716.0,lv,0.5
2020-10-13,71058,133004,Colorado,CO,4111.0,lv,0.57
2020-10-13,71060,132954,Arizona,AZ,5690.0,rv,0.52
2020-10-13,71042,132936,Maine,ME,1070.0,rv,0.56
2020-10-13,71042,132988,Maine,ME,1070.0,lv,0.56
2020-10-13,71043,132989,Maryland,MD,3707.0,lv,0.66
2020-10-13,71044,132938,Massachusetts,MA,3704.0,rv,0.68
2020-10-13,71044,132990,Massachusetts,MA,3704.0,lv,0.69
2020-10-13,71045,132939,Louisiana,LA,2284.0,rv,0.44
2020-10-13,71045,132991,Louisiana,LA,2284.0,lv,0.4
2020-10-13,71046,132940,Kentucky,KY,2279.0,rv,0.39
2020-10-13,71046,132992,Kentucky,KY,2279.0,lv,0.4
2020-10-13,71047,132941,Kansas,KS,1717.0,rv,0.45
2020-10-13,71047,132993,Kansas,KS,1717.0,lv,0.44
2020-10-13,71048,132942,Indiana,IN,3185.0,rv,0.44
2020-10-13,71048,132994,Indiana,IN,3185.0,lv,0.44
2020-10-13,71049,132943,Illinois,IL,7152.0,rv,0.6
2020-10-13,71043,132937,Maryland,MD,3707.0,rv,0.66
2020-10-13,71050,132944,Idaho,ID,1190.0,rv,0.38
2020-10-13,71049,132995,Illinois,IL,7152.0,lv,0.6
2020-10-13,71057,133003,Connecticut,CT,2197.0,lv,0.62
2020-10-13,71056,133002,District of Columbia,DC,565.0,lv,0.88
2020-10-13,71056,132950,District of Columbia,DC,565.0,rv,0.86
2020-10-13,71054,133000,Florida,FL,12736.0,lv,0.49
2020-10-13,71054,132948,Florida,FL,12736.0,rv,0.5
2020-10-13,71057,132951,Connecticut,CT,2197.0,rv,0.62
2020-10-13,71052,132998,Hawaii,HI,755.0,lv,0.64
2020-10-13,71050,132996,Idaho,ID,1190.0,lv,0.39
2020-10-13,71059,133005,California,CA,21460.0,lv,0.62
2020-10-13,71051,132945,Iowa,IA,2058.0,rv,0.48
2020-10-13,71052,132946,Hawaii,HI,755.0,rv,0.63
2020-10-13,71051,132997,Iowa,IA,2058.0,lv,0.49
2020-10-13,71058,132952,Colorado,CO,4111.0,rv,0.58
2020-10-14,71119,133178,Pennsylvania,PA,7258.0,lv,0.52
2020-10-14,71126,133185,New Jersey,NJ,4272.0,lv,0.6
2020-10-14,71120,133127,Oregon,OR,3273.0,rv,0.59
2020-10-14,71120,133179,Oregon,OR,3273.0,lv,0.6
2020-10-14,71122,133129,Ohio,OH,5382.0,rv,0.48
2020-10-14,71119,133126,Pennsylvania,PA,7258.0,rv,0.52
2020-10-14,71122,133181,Ohio,OH,5382.0,lv,0.47
2020-10-14,71124,133131,Nevada,NV,1994.0,rv,0.54
2020-10-14,71124,133183,Nevada,NV,1994.0,lv,0.52
2020-10-14,71125,133132,New Mexico,NM,1701.0,rv,0.52
2020-10-14,71125,133184,New Mexico,NM,1701.0,lv,0.52
2020-10-14,71126,133133,New Jersey,NJ,4272.0,rv,0.6
2020-10-14,71131,133138,Montana,MT,795.0,rv,0.44
2020-10-14,71127,133186,New Hampshire,NH,1153.0,lv,0.55
2020-10-14,71128,133135,Nebraska,NE,1225.0,rv,0.46
2020-10-14,71128,133187,Nebraska,NE,1225.0,lv,0.45
2020-10-14,71129,133136,North Dakota,ND,414.0,rv,0.38
2020-10-14,71129,133188,North Dakota,ND,414.0,lv,0.38
2020-10-14,71131,133190,Montana,MT,795.0,lv,0.44
2020-10-14,71132,133139,Mississippi,MS,1182.0,rv,0.44
2020-10-14,71132,133191,Mississippi,MS,1182.0,lv,0.39
2020-10-14,71133,133140,Missouri,MO,3273.0,rv,0.46
2020-10-14,71133,133192,Missouri,MO,3273.0,lv,0.45
2020-10-14,71117,133176,South Carolina,SC,3131.0,lv,0.45
2020-10-14,71134,133141,Minnesota,MN,3868.0,rv,0.54
2020-10-14,71127,133134,New Hampshire,NH,1153.0,rv,0.55
2020-10-14,71117,133124,South Carolina,SC,3131.0,rv,0.47
2020-10-14,71066,133017,National,NAT,5433.0,lv,0.5458
2020-10-14,71116,133123,South Dakota,SD,669.0,rv,0.43
2020-10-14,71134,133193,Minnesota,MN,3868.0,lv,0.56
2020-10-14,71161,133223,North Carolina,NC,721.0,lv,0.49200000000000005
2020-10-14,71094,133084,National,NAT,15499.0,lv,0.52
2020-10-14,71106,133113,National,NAT,17663.0,rv,0.53
2020-10-14,71068,133030,Virginia,VA,1231.0,lv,0.55
2020-10-14,71069,133031,Colorado,CO,1013.0,lv,0.54
2020-10-14,71070,133032,North Carolina,NC,1211.0,lv,0.51
2020-10-14,71434,133774,Alabama,AL,504.0,lv,0.38
2020-10-14,71566,134172,Georgia,GA,600.0,lv,0.51
2020-10-14,71072,133040,National,NAT,864.0,lv,0.5
2020-10-14,71006,132883,Florida,FL,653.0,lv,0.49
2020-10-14,71007,132884,Arizona,AZ,667.0,lv,0.5
2020-10-14,71116,133175,South Dakota,SD,669.0,lv,0.44
2020-10-14,71066,133016,National,NAT,5343.0,rv,0.53
2020-10-14,71109,133116,Wisconsin,WI,4425.0,rv,0.54
2020-10-14,71109,133168,Wisconsin,WI,4425.0,lv,0.54
2020-10-14,71110,133117,Washington,WA,7781.0,rv,0.6
2020-10-14,71110,133169,Washington,WA,7781.0,lv,0.61
2020-10-14,71111,133118,Vermont,VT,610.0,rv,0.64
2020-10-14,71111,133170,Vermont,VT,610.0,lv,0.66
2020-10-14,71112,133119,Virginia,VA,4878.0,rv,0.56
2020-10-14,71112,133171,Virginia,VA,4878.0,lv,0.56
2020-10-14,71113,133120,Utah,UT,1913.0,rv,0.44
2020-10-14,71113,133172,Utah,UT,1913.0,lv,0.44
2020-10-14,71115,133122,Tennessee,TN,3433.0,rv,0.42
2020-10-14,71115,133174,Tennessee,TN,3433.0,lv,0.41
2020-10-14,71066,133018,National,NAT,5433.0,lv,0.5372
2020-10-14,71135,133142,Michigan,MI,5093.0,rv,0.52
2020-10-14,71106,133165,National,NAT,17663.0,lv,0.53
2020-10-14,71137,133144,Maryland,MD,3878.0,rv,0.67
2020-10-14,71108,133115,West Virginia,WV,857.0,rv,0.34
2020-10-14,71108,133167,West Virginia,WV,857.0,lv,0.34
2020-10-14,71114,133121,Texas,TX,13199.0,rv,0.49
2020-10-14,71114,133173,Texas,TX,13199.0,lv,0.47
2020-10-14,71118,133125,Rhode Island,RI,537.0,rv,0.66
2020-10-14,71118,133177,Rhode Island,RI,537.0,lv,0.67
2020-10-14,71121,133128,Oklahoma,OK,1882.0,rv,0.41
2020-10-14,71121,133180,Oklahoma,OK,1882.0,lv,0.4
2020-10-14,71123,133130,New York,NY,9500.0,rv,0.64
2020-10-14,71123,133182,New York,NY,9500.0,lv,0.64
2020-10-14,71130,133137,North Carolina,NC,5387.0,rv,0.53
2020-10-14,71136,133143,Maine,ME,1172.0,rv,0.57
2020-10-14,71107,133166,Wyoming,WY,450.0,lv,0.36
2020-10-14,71136,133195,Maine,ME,1172.0,lv,0.57
2020-10-14,71139,133198,Louisiana,LA,2325.0,lv,0.4
2020-10-14,71141,133148,Kansas,KS,1838.0,rv,0.45
2020-10-14,71141,133200,Kansas,KS,1838.0,lv,0.45
2020-10-14,71153,133160,California,CA,21759.0,rv,0.63
2020-10-14,71153,133212,California,CA,21759.0,lv,0.63
2020-10-14,71154,133161,Arizona,AZ,5657.0,rv,0.52
2020-10-14,71154,133213,Arizona,AZ,5657.0,lv,0.51
2020-10-14,71155,133162,Arkansas,AR,1385.0,rv,0.4
2020-10-14,71155,133214,Arkansas,AR,1385.0,lv,0.39
2020-10-14,71157,133164,Alaska,AK,796.0,rv,0.44
2020-10-14,71157,133216,Alaska,AK,796.0,lv,0.44
2020-10-14,71135,133194,Michigan,MI,5093.0,lv,0.52
2020-10-14,71139,133146,Louisiana,LA,2325.0,rv,0.44
2020-10-14,71107,133114,Wyoming,WY,450.0,rv,0.36
2020-10-14,71130,133189,North Carolina,NC,5387.0,lv,0.52
2020-10-14,71156,133163,Alabama,AL,2265.0,rv,0.42
2020-10-14,71156,133215,Alabama,AL,2265.0,lv,0.39
2020-10-14,71138,133145,Massachusetts,MA,3871.0,rv,0.69
2020-10-14,71138,133197,Massachusetts,MA,3871.0,lv,0.69
2020-10-14,71140,133147,Kentucky,KY,2352.0,rv,0.4
2020-10-14,71140,133199,Kentucky,KY,2352.0,lv,0.41
2020-10-14,71142,133149,Indiana,IN,3307.0,rv,0.45
2020-10-14,71142,133201,Indiana,IN,3307.0,lv,0.45
2020-10-14,71143,133150,Illinois,IL,7232.0,rv,0.6
2020-10-14,71143,133202,Illinois,IL,7232.0,lv,0.6
2020-10-14,71144,133151,Idaho,ID,1296.0,rv,0.39
2020-10-14,71144,133203,Idaho,ID,1296.0,lv,0.39
2020-10-14,71145,133152,Iowa,IA,2138.0,rv,0.48
2020-10-14,71145,133204,Iowa,IA,2138.0,lv,0.49
2020-10-14,71146,133153,Hawaii,HI,829.0,rv,0.63
2020-10-14,71137,133196,Maryland,MD,3878.0,lv,0.66
2020-10-14,71152,133211,Colorado,CO,4345.0,lv,0.57
2020-10-14,71146,133205,Hawaii,HI,829.0,lv,0.64
2020-10-14,71152,133159,Colorado,CO,4345.0,rv,0.58
2020-10-14,71151,133210,Connecticut,CT,2453.0,lv,0.63
2020-10-14,71151,133158,Connecticut,CT,2453.0,rv,0.62
2020-10-14,71150,133157,District of Columbia,DC,612.0,rv,0.87
2020-10-14,71150,133209,District of Columbia,DC,612.0,lv,0.88
2020-10-14,71149,133156,Delaware,DE,848.0,rv,0.65
2020-10-14,71148,133207,Florida,FL,13016.0,lv,0.49
2020-10-14,71148,133155,Florida,FL,13016.0,rv,0.5
2020-10-14,71147,133206,Georgia,GA,5029.0,lv,0.49
2020-10-14,71147,133154,Georgia,GA,5029.0,rv,0.51
2020-10-14,71149,133208,Delaware,DE,848.0,lv,0.65
2020-10-15,71193,133328,Pennsylvania,PA,7804.0,lv,0.53
2020-10-15,71196,133279,Ohio,OH,5659.0,rv,0.48
2020-10-15,71195,133330,Oklahoma,OK,2015.0,lv,0.4
2020-10-15,71195,133278,Oklahoma,OK,2015.0,rv,0.41
2020-10-15,71193,133276,Pennsylvania,PA,7804.0,rv,0.53
2020-10-15,71190,133273,South Dakota,SD,723.0,rv,0.43
2020-10-15,71192,133275,Rhode Island,RI,580.0,rv,0.67
2020-10-15,71191,133326,South Carolina,SC,3354.0,lv,0.45
2020-10-15,71191,133274,South Carolina,SC,3354.0,rv,0.47
2020-10-15,71190,133325,South Dakota,SD,723.0,lv,0.44
2020-10-15,71196,133331,Ohio,OH,5659.0,lv,0.47
2020-10-15,71192,133327,Rhode Island,RI,580.0,lv,0.68
2020-10-15,71198,133281,Nevada,NV,2149.0,rv,0.54
2020-10-15,71201,133336,New Hampshire,NH,1214.0,lv,0.55
2020-10-15,71199,133282,New Mexico,NM,1839.0,rv,0.53
2020-10-15,71199,133334,New Mexico,NM,1839.0,lv,0.53
2020-10-15,71200,133283,New Jersey,NJ,4566.0,rv,0.6
2020-10-15,71200,133335,New Jersey,NJ,4566.0,lv,0.61
2020-10-15,71201,133284,New Hampshire,NH,1214.0,rv,0.56
2020-10-15,71202,133285,Nebraska,NE,1292.0,rv,0.46
2020-10-15,71202,133337,Nebraska,NE,1292.0,lv,0.45
2020-10-15,71203,133286,North Dakota,ND,457.0,rv,0.39
2020-10-15,71203,133338,North Dakota,ND,457.0,lv,0.39
2020-10-15,71204,133287,North Carolina,NC,5735.0,rv,0.53
2020-10-15,71204,133339,North Carolina,NC,5735.0,lv,0.52
2020-10-15,71205,133288,Montana,MT,835.0,rv,0.44
2020-10-15,71198,133333,Nevada,NV,2149.0,lv,0.52
2020-10-15,71188,133323,Texas,TX,13549.0,lv,0.47
2020-10-15,71378,133663,Washington,WA,610.0,lv,0.6
2020-10-15,71187,133322,Utah,UT,2002.0,lv,0.44
2020-10-15,71180,133263,National,NAT,19668.0,rv,0.53
2020-10-15,71180,133315,National,NAT,19668.0,lv,0.53
2020-10-15,71234,133370,National,NAT,1342.0,a,0.45
2020-10-15,71234,133371,National,NAT,1133.0,rv,0.49
2020-10-15,71234,133372,National,NAT,920.0,lv,0.51
2020-10-15,71374,133659,National,NAT,12000.0,lv,0.52
2020-10-15,71557,134047,National,NAT,1897.0,rv,0.46
2020-10-15,71177,133259,Florida,FL,965.0,lv,0.48
2020-10-15,71178,133260,Michigan,MI,1289.0,lv,0.54
2020-10-15,71179,133261,Pennsylvania,PA,992.0,lv,0.51
2020-10-15,71443,133804,Kentucky,KY,625.0,lv,0.39
2020-10-15,71759,134451,Georgia,GA,800.0,lv,0.49
2020-10-15,71168,133243,National,NAT,951.0,lv,0.49
2020-10-15,71165,133235,National,NAT,5453.0,rv,0.5246999999999999
2020-10-15,71165,133236,National,NAT,5543.0,lv,0.5414
2020-10-15,71165,133237,National,NAT,5543.0,lv,0.5338
2020-10-15,71181,133264,Wyoming,WY,499.0,rv,0.34
2020-10-15,71181,133316,Wyoming,WY,499.0,lv,0.34
2020-10-15,71182,133265,West Virginia,WV,914.0,rv,0.34
2020-10-15,71182,133317,West Virginia,WV,914.0,lv,0.34
2020-10-15,71183,133266,Wisconsin,WI,4513.0,rv,0.54
2020-10-15,71183,133318,Wisconsin,WI,4513.0,lv,0.55
2020-10-15,71185,133268,Vermont,VT,651.0,rv,0.65
2020-10-15,71185,133320,Vermont,VT,651.0,lv,0.67
2020-10-15,71186,133269,Virginia,VA,5242.0,rv,0.55
2020-10-15,71186,133321,Virginia,VA,5242.0,lv,0.56
2020-10-15,71187,133270,Utah,UT,2002.0,rv,0.44
2020-10-15,71188,133271,Texas,TX,13549.0,rv,0.49
2020-10-15,71205,133340,Montana,MT,835.0,lv,0.44
2020-10-15,71207,133342,Missouri,MO,3507.0,lv,0.45
2020-10-15,71209,133292,Michigan,MI,5448.0,rv,0.52
2020-10-15,71184,133267,Washington,WA,7733.0,rv,0.6
2020-10-15,71184,133319,Washington,WA,7733.0,lv,0.61
2020-10-15,71189,133272,Tennessee,TN,3644.0,rv,0.42
2020-10-15,71189,133324,Tennessee,TN,3644.0,lv,0.4
2020-10-15,71194,133277,Oregon,OR,3444.0,rv,0.59
2020-10-15,71194,133329,Oregon,OR,3444.0,lv,0.6
2020-10-15,71197,133280,New York,NY,9675.0,rv,0.65
2020-10-15,71197,133332,New York,NY,9675.0,lv,0.65
2020-10-15,71206,133289,Mississippi,MS,1290.0,rv,0.45
2020-10-15,71206,133341,Mississippi,MS,1290.0,lv,0.39
2020-10-15,71208,133291,Minnesota,MN,4198.0,rv,0.54
2020-10-15,71208,133343,Minnesota,MN,4198.0,lv,0.55
2020-10-15,71232,133368,District of Columbia,DC,674.0,lv,0.88
2020-10-15,71213,133296,Louisiana,LA,2370.0,rv,0.44
2020-10-15,71215,133298,Kansas,KS,1972.0,rv,0.46
2020-10-15,71215,133350,Kansas,KS,1972.0,lv,0.46
2020-10-15,71217,133300,Illinois,IL,7469.0,rv,0.6
2020-10-15,71217,133352,Illinois,IL,7469.0,lv,0.6
2020-10-15,71220,133303,Hawaii,HI,896.0,rv,0.66
2020-10-15,71220,133355,Hawaii,HI,896.0,lv,0.67
2020-10-15,71227,133310,California,CA,22318.0,rv,0.62
2020-10-15,71227,133362,California,CA,22318.0,lv,0.62
2020-10-15,71228,133311,Arizona,AZ,5759.0,rv,0.53
2020-10-15,71228,133363,Arizona,AZ,5759.0,lv,0.52
2020-10-15,71207,133290,Missouri,MO,3507.0,rv,0.46
2020-10-15,71231,133366,Alaska,AK,835.0,lv,0.45
2020-10-15,71213,133348,Louisiana,LA,2370.0,lv,0.4
2020-10-15,71232,133367,District of Columbia,DC,674.0,rv,0.86
2020-10-15,71231,133314,Alaska,AK,835.0,rv,0.45
2020-10-15,71230,133313,Alabama,AL,2449.0,rv,0.42
2020-10-15,71230,133365,Alabama,AL,2449.0,lv,0.39
2020-10-15,71210,133293,Maine,ME,1239.0,rv,0.57
2020-10-15,71210,133345,Maine,ME,1239.0,lv,0.57
2020-10-15,71211,133294,Maryland,MD,4105.0,rv,0.67
2020-10-15,71211,133346,Maryland,MD,4105.0,lv,0.67
2020-10-15,71212,133295,Massachusetts,MA,4077.0,rv,0.69
2020-10-15,71212,133347,Massachusetts,MA,4077.0,lv,0.69
2020-10-15,71214,133297,Kentucky,KY,2525.0,rv,0.4
2020-10-15,71214,133349,Kentucky,KY,2525.0,lv,0.41
2020-10-15,71216,133299,Indiana,IN,3547.0,rv,0.45
2020-10-15,71216,133351,Indiana,IN,3547.0,lv,0.45
2020-10-15,71218,133301,Idaho,ID,1364.0,rv,0.38
2020-10-15,71218,133353,Idaho,ID,1364.0,lv,0.39
2020-10-15,71209,133344,Michigan,MI,5448.0,lv,0.53
2020-10-15,71219,133354,Iowa,IA,2278.0,lv,0.5
2020-10-15,71219,133302,Iowa,IA,2278.0,rv,0.48
2020-10-15,71229,133312,Arkansas,AR,1466.0,rv,0.41
2020-10-15,71226,133361,Colorado,CO,4722.0,lv,0.57
2020-10-15,71226,133309,Colorado,CO,4722.0,rv,0.58
2020-10-15,71225,133360,Connecticut,CT,2681.0,lv,0.64
2020-10-15,71225,133308,Connecticut,CT,2681.0,rv,0.63
2020-10-15,71229,133364,Arkansas,AR,1466.0,lv,0.39
