year,state_po,state_fips,district,office,d_prob
2012,CA,6,32,house,0.6570003839861975
2012,CA,6,33,house,0.5395579555443928
2012,CA,6,34,house,0.8561561988761648
2012,CA,6,35,house,0.4414213624894871
2012,CA,6,35,house,0.5585786375105131
2012,CA,6,36,house,0.5293933948938705
2012,CA,6,37,house,0.8641748059103431
2012,CA,6,38,house,0.6754476095719406
2012,CA,6,39,house,0.4221187695214056
2012,CA,6,40,house,0.588914641625449
2012,CA,6,40,house,0.411085358374551
2012,CA,6,41,house,0.5896773165121946
2012,CA,6,42,house,0.3940599310527712
2012,CA,6,43,house,0.7124304359512977
2012,CA,6,43,house,0.2875695640487023
2012,CA,6,44,house,0.6022314916394411
2012,CA,6,44,house,0.3977685083605589
2012,CA,6,45,house,0.4154199249056205
2012,CA,6,46,house,0.6387477889396923
2012,CA,6,47,house,0.5655922299706102
2012,CA,6,48,house,0.3902141809694942
2012,CA,6,49,house,0.4183738866352533
2012,CA,6,50,house,0.32310205851494234
2012,CA,6,51,house,0.7147768478901868
2012,CA,6,52,house,0.5118144030279477
2012,CA,6,53,house,0.6143149451933793
2012,CO,8,1,house,0.6822865512190919
2012,CO,8,2,house,0.5568527918781726
2012,CO,8,3,house,0.410713411490956
2012,CO,8,4,house,0.3674752290147691
2012,CO,8,6,house,0.4576570218772054
2012,CO,8,7,house,0.5351203918233276
2012,CT,9,1,house,0.6491596002167905
2012,CT,9,2,house,0.6336767460529836
2012,CT,9,4,house,0.5702172905477249
2012,CT,9,5,house,0.4833278900957659
2012,DE,10,0,house,0.6440592796456209
2012,FL,12,1,house,0.2713445069090527
2012,FL,12,2,house,0.4723569001372416
2012,FL,12,3,house,0.3246058371268639
2012,FL,12,5,house,0.7076718446385513
2012,FL,12,6,house,0.4277663081725561
2012,FL,12,7,house,0.4128951615455207
2012,FL,12,8,house,0.3750834744876171
2012,FL,12,9,house,0.6251862580427455
2012,FL,12,10,house,0.482528929930342
2012,FL,12,11,house,0.35522923968665016
2012,FL,12,12,house,0.3294393443318078
2012,FL,12,13,house,0.4243002061655336
2012,FL,12,14,house,0.7024957145555433
2012,FL,12,16,house,0.4638789260791346
2012,FL,12,17,house,0.4136736270043151
2012,FL,12,18,house,0.5027958810276262
2012,FL,12,19,house,0.3583940747707501
2012,FL,12,20,house,0.8790019853859222
2012,FL,12,21,house,0.7779992967651196
2012,FL,12,22,house,0.546269057178723
2012,FL,12,23,house,0.6324837526776314
2012,FL,12,24,house,1.0
2012,FL,12,26,house,0.5364310930316221
2012,FL,12,27,house,0.3693775497347624
2012,GA,13,1,house,0.37021796618318775
2012,GA,13,2,house,0.6378365032273741
2012,GA,13,4,house,0.7356799177180858
2012,GA,13,5,house,0.8439306358381503
2012,GA,13,6,house,0.35494194548929714
2012,GA,13,7,house,0.3783810589290105
2012,GA,13,9,house,0.23815699198502496
2012,GA,13,11,house,0.3144670942952308
2012,GA,13,12,house,0.5370000887616211
2012,GA,13,13,house,0.7174448919861617
2012,GA,13,14,house,0.27028814920252564
2012,HI,15,1,house,0.5347307642879436
2012,HI,15,2,house,0.7684271010520651
2012,ID,16,1,house,0.3076811356259709
2012,ID,16,2,house,0.3480348138426469
2012,IL,17,1,house,0.7382216902918552
2012,IL,17,2,house,0.6325005374321492
2012,IL,17,3,house,0.684818870283038
2012,IL,17,4,house,0.8300219925362441
2012,IL,17,5,house,0.6573377173354242
2012,IL,17,6,house,0.4077864893953007
2012,IL,17,7,house,0.8464014523364812
2012,IL,17,8,house,0.547421645206295
2012,IL,17,9,house,0.6632551300683782
2012,IL,17,10,house,0.5062884282332655
2012,IL,17,11,house,0.5856505239977192
2012,IL,17,12,house,0.5165340238000454
2012,IL,17,13,house,0.4620887613159638
2012,IL,17,14,house,0.41182100584857295
2012,IL,17,15,house,0.3139392605780547
2012,IL,17,16,house,0.3818592947737087
2012,IL,17,17,house,0.5327542589038766
2012,IL,17,18,house,0.2583616225415692
2012,IN,18,1,house,0.6728319846326971
2012,IN,18,2,house,0.4757765792119938
2012,IN,18,3,house,0.32959123592698986
2012,IN,18,4,house,0.3416303054343515
2012,IN,18,5,house,0.3760120470723754
2012,IN,18,6,house,0.3512332290656233
2012,IN,18,7,house,0.6285016476061253
2012,IN,18,8,house,0.4307339643370236
2012,IN,18,9,house,0.4455295459118653
2012,IA,19,1,house,0.5690739902110534
2012,IA,19,2,house,0.5556697921447774
2012,IA,19,3,house,0.4359195743998842
2012,IA,19,4,house,0.448472146140472
2012,KS,20,2,house,0.3872251615495135
2012,KS,20,4,house,0.31580939433497346
2012,KY,21,1,house,0.3036652678866814
2012,KY,21,2,house,0.31722092912030103
2012,KY,21,3,house,0.6396440791431122
2012,KY,21,4,house,0.3497615580876558
2012,KY,21,5,house,0.22103207031950728
2012,KY,21,6,house,0.4667920792079208
2012,LA,22,1,house,0.21246857890568507
2012,LA,22,2,house,0.5515879368305296
2012,LA,22,2,house,0.2502697021791936
2012,LA,22,3,house,0.21538698686226088
2012,ME,23,1,house,0.6208397357603457
2012,ME,23,2,house,0.5567070262977308
2012,MD,24,1,house,0.2747868308858361
2012,MD,24,2,house,0.6558356423599379
2012,MD,24,3,house,0.6682538243413504
2012,MD,24,4,house,0.7716717173014201
2012,MD,24,5,house,0.6940201268105404
2012,MD,24,6,house,0.5876969397413656
2012,MD,24,7,house,0.7651520298439247
2012,MD,24,8,house,0.6337281795511222
2012,MA,25,1,house,0.7782858670945314
2012,MA,25,2,house,0.7564335231781897
2012,MA,25,3,house,0.6329813106701958
2012,MA,25,4,house,0.593124353414774
2012,MA,25,5,house,0.7069997062061883
2012,MA,25,6,house,0.4641299775299345
2012,MA,25,7,house,0.7392804786521425
2012,MA,25,8,house,0.7102589764698919
2012,MA,25,9,house,0.5514633267582342
2012,MI,26,1,house,0.4759694211280065
2012,MI,26,2,house,0.3423949074204992
2012,MI,26,3,house,0.44166567059883605
2012,MI,26,4,house,0.3355051462059313
2012,MI,26,5,house,0.6498064492678997
2012,MI,26,6,house,0.42612684296747017
2012,MI,26,7,house,0.4302494112912607
2012,MI,26,8,house,0.3728604798089574
2012,MI,26,9,house,0.6191405091961247
2012,MI,26,10,house,0.2974145801127165
2012,MI,26,11,house,0.4436238443732741
2012,MI,26,12,house,0.6794121977426438
2012,MI,26,13,house,0.8278608365286524
2012,MI,26,14,house,0.8225565098907516
2012,MN,27,1,house,0.5752381803024891
2012,MN,27,2,house,0.4584735218136065
2012,MN,27,3,house,0.4179119687487752
2012,MN,27,4,house,0.622674149618812
2012,MN,27,5,house,0.7446735365898701
2012,MN,27,6,house,0.4925877016384488
2012,MN,27,7,house,0.6038018658265563
2012,MN,27,8,house,0.542821838869206
2012,MS,28,1,house,0.3689666437024746
2012,MS,28,2,house,0.6712943880291278
2012,MS,28,4,house,0.2884890271588329
2012,MO,29,1,house,0.7866716776820922
2012,MO,29,2,house,0.3708270798685758
2012,MO,29,3,house,0.3285872600735848
2012,MO,29,4,house,0.3549163380113767
2012,MO,29,5,house,0.6052117893769905
2012,MO,29,6,house,0.3251630265397617
2012,MO,29,7,house,0.3090230281734329
2012,MO,29,8,house,0.24552999257634214
2012,MT,30,0,house,0.4271876433067912
2012,NE,31,1,house,0.3170932661707569
2012,NE,31,2,house,0.4920430286921143
2012,NE,31,3,house,0.2582858771058495
2012,NV,32,1,house,0.6356998627829404
2012,NV,32,2,house,0.3624777490770975
2012,NV,32,3,house,0.42867207538446295
2012,NV,32,4,house,0.5010603263310214
2012,NH,33,1,house,0.4975045069589765
2012,NH,33,2,house,0.5017131306425129
2012,NJ,34,1,house,0.6821946136218515
2012,NJ,34,2,house,0.4028865080655484
2012,NJ,34,3,house,0.448540223613513
2012,NJ,34,4,house,0.3526271277759456
2012,NJ,34,5,house,0.4274388821536874
2012,NJ,34,6,house,0.6333803486926114
2012,NJ,34,7,house,0.4004262727169191
2012,NJ,34,8,house,0.7798617319268133
2012,NJ,34,9,house,0.7396528462338677
2012,NJ,34,10,house,0.875575936712162
2012,NJ,34,11,house,0.3998496090157136
2012,NJ,34,12,house,0.6922056433095948
2012,NM,35,1,house,0.5906124934748564
2012,NM,35,2,house,0.40867348069973175
2012,NM,35,3,house,0.6312467182181861
2012,NY,36,1,house,0.4555839200483404
2012,NY,36,2,house,0.34350260454986903
2012,NY,36,3,house,0.4767495771759928
2012,NY,36,4,house,0.5095096900001336
2012,NY,36,5,house,0.7475680153936608
2012,NY,36,6,house,0.5751021761924122
2012,NY,36,7,house,0.7407018034391164
2012,NY,36,8,house,0.7562126521422646
2012,NY,36,9,house,0.7456069502044301
2012,NY,36,10,house,0.659724191043614
2012,NY,36,11,house,0.4084561477031967
2012,NY,36,12,house,0.6890531408528926
2012,NY,36,13,house,0.7310912116377609
2012,NY,36,14,house,0.6790666393754203
2012,NY,36,15,house,0.8410143021075317
2012,NY,36,16,house,0.6432561408700799
2012,NY,36,17,house,0.5434950013282713
2012,NY,36,18,house,0.4483407573890792
2012,NY,36,19,house,0.3932954538024467
2012,NY,36,20,house,0.5700489174572996
2012,NY,36,21,house,0.4385486397684015
2012,NY,36,22,house,0.3643255088529528
2012,NY,36,23,house,0.4095483852521121
2012,NY,36,24,house,0.4411151409738213
2012,NY,36,25,house,0.5228683851778411
2012,NY,36,26,house,0.6401933361970875
2012,NY,36,27,house,0.4245651488319061
2012,NC,37,1,house,0.7532375334993758
2012,NC,37,2,house,0.4141754737521556
2012,NC,37,3,house,0.3688916856253126
2012,NC,37,4,house,0.7447494153263412
2012,NC,37,5,house,0.4245511845748961
2012,NC,37,6,house,0.39076698584410136
2012,NC,37,7,house,0.5009710871424499
2012,NC,37,8,house,0.4536820166732831
2012,NC,37,9,house,0.456501370811041
2012,NC,37,10,house,0.43011327493885293
2012,NC,37,11,house,0.4257571825988305
2012,NC,37,12,house,0.7963481158413421
2012,NC,37,13,house,0.4320309759585548
2012,OH,39,1,house,0.3759908039666473
2012,OH,39,2,house,0.413663756552284
2012,OH,39,3,house,0.6828873134631256
2012,OH,39,4,house,0.3649032901168698
2012,OH,39,5,house,0.3916300535981221
2012,OH,39,6,house,0.4674865687099489
2012,OH,39,7,house,0.43604422884500893
2012,OH,39,9,house,0.730373217423968
2012,OH,39,10,house,0.3749152775037106
2012,OH,39,11,house,1.0
2012,OH,39,12,house,0.3653039291781781
2012,OH,39,13,house,0.7276986020295909
2012,OH,39,14,house,0.3872883899097954
2012,OH,39,15,house,0.38441561557238907
2012,OH,39,16,house,0.4795300268435624
2012,OK,40,1,house,0.320424657918349
2012,OK,40,2,house,0.3833854723636538
2012,OK,40,3,house,0.1995201546251348
2012,OK,40,4,house,0.2759794261920401
2012,OK,40,5,house,0.3726120369768837
2012,OR,41,1,house,0.5959545755768421
2012,OR,41,2,house,0.2911649185113843
2012,OR,41,3,house,0.7445844748858448
2012,OR,41,4,house,0.5911499411255027
2012,OR,41,5,house,0.5403817422325212
2012,PA,42,1,house,0.8494850271741091
2012,PA,42,2,house,0.8927847895259634
2012,PA,42,3,house,0.4096769075150241
2012,PA,42,4,house,0.3442430423054148
2012,PA,42,5,house,0.3707538987131149
2012,PA,42,6,house,0.4285871819937531
2012,PA,42,7,house,0.4060223340717667
2012,PA,42,8,house,0.4339651031404903
2012,PA,42,9,house,0.383252219245001
2012,PA,42,10,house,0.3441579312611856
2012,PA,42,11,house,0.4145576055933071
2012,PA,42,12,house,0.4826474224127503
2012,PA,42,13,house,0.6908751592230901
2012,PA,42,14,house,0.7689433941532321
2012,PA,42,15,house,0.432494525130658
2012,PA,42,16,house,0.390422816128885
2012,PA,42,17,house,0.6031106012309371
2012,PA,42,18,house,0.3604477193520877
2012,RI,44,1,house,0.5295175876947078
2012,RI,44,2,house,0.5572038084972604
2012,SC,45,1,house,0.3384468972080562
2012,SC,45,3,house,0.33260324301409544
2012,SC,45,4,house,0.3150694683832677
2012,SC,45,5,house,0.4097221972424758
2012,SC,45,6,house,0.9362284099907968
2012,SC,45,7,house,0.4155901616752135
2012,SD,46,0,house,0.4255026575067302
2012,TN,47,1,house,0.19886761907940853
2012,TN,47,2,house,0.20612842857412905
2012,TN,47,3,house,0.3545769124475982
2012,TN,47,4,house,0.44243896092631946
2012,TN,47,5,house,0.6523157034531253
2012,TN,47,7,house,0.2397106946592773
2012,TN,47,8,house,0.284480105360351
2012,TN,47,9,house,0.7507241410909729
2012,TX,48,1,house,0.26925634267678183
2012,TX,48,2,house,0.3268487545061869
2012,TX,48,4,house,0.24052599833029084
2012,TX,48,5,house,0.332219180713634
2012,TX,48,6,house,0.3923124319825875
2012,TX,48,7,house,0.3643080093852332
2012,TX,48,8,house,0.2033483103102146
2012,TX,48,9,house,0.7848675680681608
2012,TX,48,10,house,0.36251178892428204
2012,TX,48,11,house,0.18568906704184973
2012,TX,48,12,house,0.2667614003358739
2012,TX,48,14,house,0.4462147991164949
2012,TX,48,15,house,0.6088598877683911
2012,TX,48,16,house,0.6541918002645076
2012,TX,48,18,house,0.7501231198571809
2012,TX,48,20,house,0.6393485768918824
2012,TX,48,21,house,0.3539604681657035
2012,TX,48,22,house,0.3196472055828561
2012,TX,48,23,house,0.5030780198679288
2012,TX,48,24,house,0.3599546591427128
2012,TX,48,25,house,0.3744411439310125
2012,TX,48,26,house,0.2869362213641617
2012,TX,48,27,house,0.39216838858035
2012,TX,48,28,house,0.6788976425488243
2012,TX,48,29,house,0.9000324230475573
2012,TX,48,30,house,0.7882394684213921
2012,TX,48,31,house,0.3498378916213789
2012,TX,48,32,house,0.3945699343496161
2012,TX,48,33,house,0.7251458998935038
2012,TX,48,34,house,0.6189200016577104
2012,TX,48,35,house,0.6394638543640535
2012,TX,48,36,house,0.2657591775291662
2012,UT,49,1,house,0.2468598286142517
2012,UT,49,2,house,0.33465167273531954
2012,UT,49,3,house,0.23394221470485116
2012,UT,49,4,house,0.488439600940977
2012,VT,50,0,house,0.7194815318127417
2012,VA,51,1,house,0.4120894828001772
2012,VA,51,2,house,0.4609891922308245
2012,VA,51,3,house,0.8126990995058571
2012,VA,51,4,house,0.4290578952480531
2012,VA,51,5,house,0.4286391409636581
2012,VA,51,6,house,0.3456357500779578
2012,VA,51,7,house,0.4137425407623282
2012,VA,51,8,house,0.6459436140859428
2012,VA,51,9,house,0.3858674392855485
2012,VA,51,10,house,0.3875735446616673
2012,VA,51,11,house,0.6098126973329762
2012,WA,53,1,house,0.5393617539882759
2012,WA,53,2,house,0.6114174752142802
2012,WA,53,3,house,0.396203944413442
2012,WA,53,4,house,0.3377993829405749
2012,WA,53,5,house,0.3808178159168832
2012,WA,53,6,house,0.589978696908207
2012,WA,53,7,house,0.7965401249399328
2012,WA,53,8,house,0.4034757853619782
2012,WA,53,9,house,0.7161733280127098
2012,WA,53,10,house,0.5855820585668261
2012,WV,54,1,house,0.3751651871810078
2012,WV,54,2,house,0.30233809301217995
2012,WV,54,3,house,0.5398155031256704
2012,WI,55,1,house,0.4339420037363926
2012,WI,55,2,house,0.6790057764429596
2012,WI,55,3,house,0.6407741844339012
2012,WI,55,4,house,0.7221168367159011
2012,WI,55,5,house,0.3205018611495845
2012,WI,55,6,house,0.377825960055039
2012,WI,55,7,house,0.4379693551571028
2012,WI,55,8,house,0.4396704026286769
2012,WY,56,0,house,0.22964898284802554
2014,AL,1,1,house,0.3171302074438036
2014,AL,1,2,house,0.3256406592359722
2014,AL,1,3,house,0.33722385391393184
2014,AL,1,6,house,0.2369920817712624
2014,AL,1,7,house,0.9837232062046078
2014,AK,2,0,house,0.4096718035611512
2014,AZ,4,1,house,0.5261136380824789
2014,AZ,4,2,house,0.4993959453113959
2014,AZ,4,3,house,0.5572451832841766
2014,AZ,4,4,house,0.2579019174672763
2014,AZ,4,5,house,0.3042186968901668
2014,AZ,4,6,house,0.3513835495755246
2014,AZ,4,7,house,0.7485439037182212
2014,AZ,4,9,house,0.5467598820204613
2014,AR,5,1,house,0.3238372330017936
2014,AR,5,2,house,0.436004719167404
2014,AR,5,4,house,0.42566135127661536
2014,CA,6,1,house,0.3896992217107574
2014,CA,6,2,house,0.7499126533164157
2014,CA,6,3,house,0.527246106748303
2014,CA,6,5,house,0.7573153060509034
2014,CA,6,6,house,0.7268912600407625
2014,CA,6,7,house,0.5039626988839079
2014,CA,6,8,house,0.3235314660892645
2014,CA,6,9,house,0.5237038381571565
2014,CA,6,10,house,0.4385107990931149
2014,CA,6,11,house,0.6727393479978473
2014,CA,6,12,house,0.8325375525319353
2014,CA,6,13,house,0.8847876658737286
2014,CA,6,14,house,0.7669598916497928
2014,CA,6,15,house,0.6980532657831022
2014,CA,6,16,house,0.5073119929839948
2014,CA,6,17,house,0.5175361585619903
2014,CA,6,17,house,0.4824638414380096
2014,CA,6,18,house,0.6775432057274958
2014,CA,6,19,house,0.3278868125332582
2014,CA,6,19,house,0.6721131874667418
2014,CA,6,20,house,0.7517795865120105
2014,CA,6,21,house,0.4216586668682364
2014,CA,6,22,house,0.2796493227940184
2014,CA,6,23,house,0.2516058279805734
2014,CA,6,24,house,0.5192712053683712
2014,CA,6,26,house,0.5133163358437016
2014,CA,6,27,house,0.5935726602915817
2014,CA,6,28,house,0.764950442360141
2014,CA,6,29,house,0.746131275971463
2014,CA,6,30,house,0.656399990901026
2014,CA,6,31,house,0.5173374488896015
2014,CA,6,32,house,0.5965571167926451
2014,CA,6,33,house,0.5918724150553731
2014,CA,6,34,house,0.7253533697927654
2014,CA,6,34,house,0.27464663020723457
2014,CA,6,35,house,0.634519315717613
2014,CA,6,35,house,0.36548068428238695
2014,CA,6,36,house,0.5418409262034158
2014,CA,6,37,house,0.8428133544645501
2014,CA,6,38,house,0.5909017059301381
2014,CA,6,39,house,0.31455057234002626
2014,CA,6,40,house,0.3882419652078819
2014,CA,6,40,house,0.6117580347921181
2014,CA,6,41,house,0.5664301915930698
2014,CA,6,42,house,0.3426228062439369
2014,CA,6,43,house,0.7095680332376123
2014,CA,6,44,house,0.8665156399756034
2014,CA,6,45,house,0.3487925255675191
2014,CA,6,46,house,0.5969873372141872
2014,CA,6,47,house,0.5598946515397083
2014,CA,6,48,house,0.35878028547727336
2014,CA,6,49,house,0.3983094482107612
2014,CA,6,50,house,0.287999287980216
2014,CA,6,51,house,0.6878950579621721
2014,CA,6,52,house,0.5158687073267492
2014,CA,6,53,house,0.5883656210315852
2014,CO,8,1,house,0.658114717013652
2014,CO,8,2,house,0.5674312390697943
2014,CO,8,3,house,0.35698813051102474
2014,CO,8,4,house,0.29223369760599216
2014,CO,8,5,house,0.4020201251640638
2014,CO,8,6,house,0.4299196932426566
2014,CO,8,7,house,0.5507295378293323
2014,CT,9,1,house,0.5848605431405217
2014,CT,9,2,house,0.5760125649305068
2014,CT,9,3,house,0.6192703594853743
2014,CT,9,4,house,0.5100653923541247
2014,CT,9,5,house,0.498150500935298
2014,DE,10,0,house,0.592577401486074
2014,FL,12,1,house,0.2335994697101677
2014,FL,12,2,house,0.5048282488589959
2014,FL,12,3,house,0.32302051055684006
2014,FL,12,5,house,0.6547497624973044
2014,FL,12,6,house,0.3745546748326856
2014,FL,12,7,house,0.3214021587927665
2014,FL,12,8,house,0.3414191677625468
2014,FL,12,9,house,0.5397462588711626
2014,FL,12,10,house,0.3845055767196677
2014,FL,12,11,house,0.3334116800223288
2014,FL,12,14,house,1.0
2014,FL,12,15,house,0.3971870288694741
2014,FL,12,16,house,0.3838132074853817
2014,FL,12,17,house,0.3676460072579059
2014,FL,12,18,house,0.5978435040690836
2014,FL,12,19,house,0.32740692130389165
2014,FL,12,20,house,0.8160364777158243
2014,FL,12,21,house,0.9962655062674548
2014,FL,12,22,house,0.5803161557826151
2014,FL,12,23,house,0.6266779134402991
2014,FL,12,24,house,0.8617510905961926
2014,FL,12,26,house,0.4853567377600922
2014,GA,13,1,house,0.3908645982416684
2014,GA,13,2,house,0.5915469613259668
2014,GA,13,4,house,0.9993243243243244
2014,GA,13,5,house,1.0
2014,GA,13,6,house,0.33959449701668376
2014,GA,13,7,house,0.3461297065106611
2014,GA,13,9,house,0.19325368550707828
2014,GA,13,10,house,0.3347770765472313
2014,GA,13,12,house,0.4524680182718477
2014,GA,13,13,house,1.0
2014,HI,15,1,house,0.5123773783659227
2014,HI,15,2,house,0.7576493184303892
2014,ID,16,1,house,0.3498849971022892
2014,ID,16,2,house,0.3863915293546686
2014,IL,17,1,house,0.7308809685744785
2014,IL,17,2,house,0.7849421832316685
2014,IL,17,3,house,0.6456221835171823
2014,IL,17,4,house,0.7814682570823197
2014,IL,17,5,house,0.632347746700069
2014,IL,17,6,house,0.3286464616003217
2014,IL,17,7,house,0.8509529400147028
2014,IL,17,8,house,0.5572635314055714
2014,IL,17,9,house,0.6605762473647224
2014,IL,17,10,house,0.487024924116113
2014,IL,17,11,house,0.5346165289634496
2014,IL,17,12,house,0.4189035844720556
2014,IL,17,13,house,0.41344068634910974
2014,IL,17,14,house,0.3458623948161814
2014,IL,17,15,house,0.2507682741093878
2014,IL,17,16,house,0.29378723560990433
2014,IL,17,17,house,0.5545718570833814
2014,IL,17,18,house,0.2528045716138445
2014,IN,18,1,house,0.6084557919223011
2014,IN,18,2,house,0.3828512396694215
2014,IN,18,3,house,0.2672907999704287
2014,IN,18,4,house,0.3312543117406057
2014,IN,18,5,house,0.308201189296333
2014,IN,18,6,house,0.2934720224929226
2014,IN,18,7,house,0.5473227567899805
2014,IN,18,8,house,0.3583107141814786
2014,IN,18,9,house,0.3367220158274526
2014,IA,19,1,house,0.4878744305337601
2014,IA,19,2,house,0.5247558802761507
2014,IA,19,3,house,0.4222735104549999
2014,IA,19,4,house,0.3827698425079726
2014,KS,20,1,house,0.320320727269165
2014,KS,20,2,house,0.3861692794413477
2014,KS,20,3,house,0.3997911432230885
2014,KS,20,4,house,0.3333893818489284
2014,KY,21,1,house,0.26877076131148103
2014,KY,21,2,house,0.3081460451255103
2014,KY,21,3,house,0.6349416830062057
2014,KY,21,4,house,0.32271626500058515
2014,KY,21,5,house,0.2174619919896605
2014,KY,21,6,house,0.4000504692829292
2014,LA,22,1,house,0.10147784462549794
2014,LA,22,2,house,0.6869206119962089
2014,LA,22,2,house,0.17062327932481836
2014,LA,22,5,house,0.2300282452088949
2014,LA,22,6,house,0.2516792434692749
2014,ME,23,1,house,0.5797563255659389
2014,ME,23,2,house,0.4019131619713297
2014,MD,24,1,house,0.2948789623749091
2014,MD,24,2,house,0.6132393534127137
2014,MD,24,3,house,0.5954914654589574
2014,MD,24,4,house,0.7017832847677976
2014,MD,24,5,house,0.6402627853477261
2014,MD,24,6,house,0.4970399294621489
2014,MD,24,7,house,0.699384456189044
2014,MD,24,8,house,0.6073914801174605
2014,MA,25,1,house,0.7381349774303644
2014,MA,25,2,house,0.7193835793616128
2014,MA,25,3,house,0.6027323659273189
2014,MA,25,4,house,0.721348076945675
2014,MA,25,5,house,0.7099802718277021
2014,MA,25,6,house,0.5364926735001918
2014,MA,25,7,house,0.8072207045781107
2014,MA,25,8,house,0.7664574587154912
2014,MA,25,9,house,0.5307576582297621
2014,MI,26,1,house,0.452814725084056
2014,MI,26,2,house,0.3325214012164902
2014,MI,26,3,house,0.3901181129555868
2014,MI,26,4,house,0.39092073301340335
2014,MI,26,5,house,0.6670718202198633
2014,MI,26,6,house,0.4038310619401271
2014,MI,26,7,house,0.4116637235397993
2014,MI,26,8,house,0.42064370179948585
2014,MI,26,9,house,0.603932546942066
2014,MI,26,10,house,0.2935957532401658
2014,MI,26,11,house,0.4047198274146427
2014,MI,26,12,house,0.6500822607180877
2014,MI,26,13,house,0.7949229396155666
2014,MI,26,14,house,0.7778677259634392
2014,MN,27,1,house,0.5419219656366484
2014,MN,27,2,house,0.3887157918714002
2014,MN,27,3,house,0.3777880816811025
2014,MN,27,4,house,0.611897184619905
2014,MN,27,5,house,0.7079318672937588
2014,MN,27,6,house,0.3839034646985805
2014,MN,27,7,house,0.5420557643199702
2014,MN,27,8,house,0.48514937068508707
2014,MS,28,1,house,0.2892774185863372
2014,MS,28,2,house,0.6773677058245765
2014,MS,28,3,house,0.2792928761129245
2014,MS,28,4,house,0.2434115801923176
2014,MO,29,1,house,0.7297821326776518
2014,MO,29,2,house,0.32617245810563483
2014,MO,29,3,house,0.27148001252478865
2014,MO,29,4,house,0.26357169599400976
2014,MO,29,5,house,0.5158720343671689
2014,MO,29,6,house,0.2950045461838798
2014,MO,29,7,house,0.2883804900065261
2014,MO,29,8,house,0.2431857006481435
2014,MT,30,0,house,0.4040895416115207
2014,NE,31,1,house,0.3118448315340925
2014,NE,31,2,house,0.4890238996204281
2014,NE,31,3,house,0.24612356999199844
2014,NV,32,1,house,0.5684130562024434
2014,NV,32,2,house,0.2793405295096933
2014,NV,32,3,house,0.3612706647726103
2014,NV,32,4,house,0.4575894051888271
2014,NH,33,1,house,0.4810534902115879
2014,NH,33,2,house,0.5487354314311624
2014,NJ,34,1,house,0.5742744258178865
2014,NJ,34,2,house,0.3727165985503647
2014,NJ,34,3,house,0.4435017167912393
2014,NJ,34,4,house,0.3112113881120281
2014,NJ,34,5,house,0.4330275617850848
2014,NJ,34,6,house,0.5993009953759433
2014,NJ,34,7,house,0.38768842650727
2014,NJ,34,8,house,0.7735355516989864
2014,NJ,34,9,house,0.6848637295677368
2014,NJ,34,10,house,0.8538301686540674
2014,NJ,34,11,house,0.37429972789426746
2014,NJ,34,12,house,0.6095062211018697
2014,NM,35,1,house,0.5858625133309634
2014,NM,35,2,house,0.3552582607577634
2014,NM,35,3,house,0.6152295790868989
2014,NY,36,1,house,0.386981592245316
2014,NY,36,2,house,0.28519203093774936
2014,NY,36,3,house,0.4696867897851755
2014,NY,36,4,house,0.4778642936596218
2014,NY,36,5,house,0.8020338983050848
2014,NY,36,6,house,0.6367811036659509
2014,NY,36,7,house,0.6879834213829135
2014,NY,36,8,house,0.7408976690883475
2014,NY,36,9,house,0.6987481054268448
2014,NY,36,10,house,0.6530743822090332
2014,NY,36,11,house,0.3732375967351057
2014,NY,36,12,house,0.6680292965423267
2014,NY,36,13,house,0.690779014308426
2014,NY,36,14,house,0.67342516178828
2014,NY,36,15,house,0.8671410850688778
2014,NY,36,16,house,0.6497277415167142
2014,NY,36,17,house,0.491512269229499
2014,NY,36,18,house,0.40829606619714537
2014,NY,36,19,house,0.2877713916263769
2014,NY,36,20,house,0.4879909419007855
2014,NY,36,21,house,0.29268883772678705
2014,NY,36,23,house,0.3160941255497129
2014,NY,36,24,house,0.3570547201069724
2014,NY,36,25,house,0.4440554458670032
2014,NY,36,26,house,0.5787328001104013
2014,NY,36,27,house,0.23676370109738926
2014,NC,37,1,house,0.7337904080866097
2014,NC,37,2,house,0.4117346717596228
2014,NC,37,3,house,0.3219015841670841
2014,NC,37,4,house,0.7474687942576156
2014,NC,37,5,house,0.3898016227678181
2014,NC,37,6,house,0.41326323336121396
2014,NC,37,7,house,0.37109278423339104
2014,NC,37,8,house,0.35136750221425445
2014,NC,37,10,house,0.3898243112305527
2014,NC,37,11,house,0.3710134594650993
2014,NC,37,12,house,0.7534633739517212
2014,NC,37,13,house,0.4269228049674555
2014,OH,39,1,house,0.3678330960619709
2014,OH,39,2,house,0.3403742212012272
2014,OH,39,3,house,0.6405721026657639
2014,OH,39,4,house,0.3233425770669418
2014,OH,39,5,house,0.28920909540286704
2014,OH,39,6,house,0.3858391204917861
2014,OH,39,8,house,0.27363670153454045
2014,OH,39,9,house,0.6774103226207884
2014,OH,39,10,house,0.31528967229295235
2014,OH,39,11,house,0.7945076086830546
2014,OH,39,12,house,0.27754533406308096
2014,OH,39,13,house,0.6848800050128454
2014,OH,39,14,house,0.33020784788889923
2014,OH,39,15,house,0.33976292383658496
2014,OH,39,16,house,0.3626232670283303
2014,OK,40,2,house,0.2459739784226707
2014,OK,40,3,house,0.21384982754046167
