state_po,year,unemployment_rate
TX,1982,6.9
TX,1983,7.925000000000002
TX,1984,6.116666666666666
TX,1985,7.041666666666668
TX,1986,8.758333333333335
TX,1987,8.424999999999999
TX,1988,7.341666666666666
TX,1989,6.658333333333334
TX,1990,6.333333333333332
TX,1991,6.925
TX,1992,7.633333333333333
TX,1993,7.158333333333334
TX,1994,6.491666666666667
TX,1995,6.058333333333334
TX,1996,5.691666666666666
TX,1997,5.3
TX,1998,4.883333333333333
TX,1999,4.666666666666668
TX,2000,4.275
TX,2001,4.958333333333333
TX,2002,6.366666666666666
TX,2003,6.691666666666666
TX,2004,5.9416666666666655
TX,2005,5.408333333333331
TX,2006,4.891666666666667
TX,2007,4.274999999999999
TX,2008,4.825
TX,2009,7.5666666666666655
TX,2010,8.133333333333331
TX,2011,7.758333333333333
TX,2012,6.741666666666667
TX,2013,6.25
TX,2014,5.116666666666667
TX,2015,4.425
TX,2016,4.633333333333333
TX,2017,4.308333333333334
TX,2018,3.8416666666666672
TX,2019,3.5083333333333333
TX,2020,7.788888888888887
UT,1976,5.566666666666666
UT,1977,5.125000000000001
UT,1978,3.7916666666666674
UT,1979,4.333333333333333
UT,1980,6.199999999999998
UT,1981,6.566666666666666
UT,1982,8.191666666666666
UT,1983,8.725
UT,1984,6.474999999999999
UT,1985,6.025
UT,1986,6.108333333333333
UT,1987,6.224999999999999
UT,1988,4.958333333333333
UT,1989,4.533333333333334
UT,1990,4.408333333333332
UT,1991,4.708333333333332
UT,1992,4.833333333333333
UT,1993,4.083333333333333
UT,1994,3.7916666666666665
UT,1995,3.5
UT,1996,3.35
UT,1997,3.1916666666666664
UT,1998,3.65
UT,1999,3.566666666666667
UT,2000,3.35
UT,2001,4.408333333333334
UT,2002,5.791666666666668
UT,2003,5.650000000000001
UT,2004,4.966666666666667
UT,2005,4.075
UT,2006,2.983333333333333
UT,2007,2.5916666666666663
UT,2008,3.583333333333333
UT,2009,7.316666666666666
UT,2010,7.833333333333332
UT,2011,6.75
UT,2012,5.400000000000001
UT,2013,4.591666666666666
UT,2014,3.816666666666668
UT,2015,3.600000000000001
UT,2016,3.4499999999999997
UT,2017,3.2583333333333337
UT,2018,3.0500000000000003
UT,2019,2.6
UT,2020,5.188888888888889
VT,1976,8.325000000000001
VT,1977,6.9833333333333325
VT,1978,5.599999999999999
VT,1979,5.141666666666667
VT,1980,6.183333333333334
VT,1981,5.833333333333332
VT,1982,6.983333333333333
VT,1983,6.433333333333334
VT,1984,5.066666666666666
VT,1985,4.783333333333333
VT,1986,4.266666666666668
VT,1987,3.566666666666667
VT,1988,2.9916666666666667
VT,1989,3.5750000000000006
VT,1990,4.999999999999999
VT,1991,6.566666666666666
VT,1992,6.1083333333333325
VT,1993,5.158333333333333
VT,1994,4.566666666666666
VT,1995,4.258333333333332
VT,1996,4.275
VT,1997,3.9166666666666665
VT,1998,3.4
VT,1999,2.95
VT,2000,2.7999999999999994
VT,2001,3.3083333333333336
VT,2002,3.9916666666666667
VT,2003,4.300000000000002
VT,2004,3.6666666666666665
VT,2005,3.4916666666666667
VT,2006,3.683333333333333
VT,2007,4.025000000000001
VT,2008,4.708333333333333
VT,2009,6.566666666666666
VT,2010,6.083333333333335
VT,2011,5.466666666666666
VT,2012,4.925
VT,2013,4.408333333333333
VT,2014,3.933333333333332
VT,2015,3.558333333333333
VT,2016,3.216666666666667
VT,2017,2.9416666666666664
VT,2018,2.5499999999999994
VT,2019,2.366666666666666
VT,2020,7.111111111111112
VA,1976,5.824999999999998
VA,1977,5.474999999999999
VA,1978,5.291666666666667
VA,1979,4.7250000000000005
VA,1980,5.175
VA,1981,5.9833333333333325
VA,1982,7.45
VA,1983,6.466666666666666
VA,1984,5.083333333333334
VA,1985,5.4833333333333325
VA,1986,5.041666666666667
VA,1987,4.283333333333332
VA,1988,3.9416666666666655
VA,1989,3.891666666666666
VA,1990,4.45
VA,1991,5.908333333333331
VA,1992,6.2666666666666675
VA,1993,5.258333333333334
VA,1994,4.841666666666666
VA,1995,4.525000000000001
VA,1996,4.433333333333334
VA,1997,3.841666666666667
VA,1998,2.9
VA,1999,2.7500000000000004
VA,2000,2.3000000000000003
VA,2001,3.233333333333333
VA,2002,4.2250000000000005
VA,2003,4.125
VA,2004,3.8000000000000007
VA,2005,3.575
VA,2006,3.1166666666666667
VA,2007,3.041666666666666
VA,2008,3.9583333333333335
VA,2009,6.683333333333334
VA,2010,7.125000000000001
VA,2011,6.591666666666668
VA,2012,6.058333333333333
VA,2013,5.7
VA,2014,5.233333333333333
VA,2015,4.458333333333333
VA,2016,4.100000000000001
VA,2017,3.7
VA,2018,3.041666666666666
VA,2019,2.8000000000000003
VA,2020,6.344444444444445
WA,1976,8.875
WA,1977,8.466666666666667
WA,1978,6.833333333333332
WA,1979,6.675
WA,1980,8.066666666666668
WA,1981,9.558333333333334
WA,1982,11.933333333333332
WA,1983,11.125
WA,1984,9.283333333333333
WA,1985,8.35
WA,1986,8.125
WA,1987,7.333333333333332
WA,1988,6.316666666666667
WA,1989,5.866666666666666
WA,1990,5.266666666666667
WA,1991,6.3500000000000005
WA,1992,7.341666666666666
WA,1993,7.349999999999999
WA,1994,6.533333333333334
WA,1995,6.425
WA,1996,6.050000000000002
WA,1997,4.941666666666666
WA,1998,4.775
WA,1999,4.883333333333332
WA,2000,5.158333333333332
WA,2001,6.291666666666668
WA,2002,7.383333333333333
WA,2003,7.416666666666668
WA,2004,6.258333333333333
WA,2005,5.541666666666668
WA,2006,5.050000000000002
WA,2007,4.691666666666666
WA,2008,5.408333333333334
WA,2009,9.116666666666667
WA,2010,9.991666666666664
WA,2011,9.275
WA,2012,8.108333333333334
WA,2013,7.033333333333332
WA,2014,6.125
WA,2015,5.6416666666666675
WA,2016,5.258333333333333
WA,2017,4.708333333333334
WA,2018,4.458333333333333
WA,2019,4.258333333333334
WA,2020,8.955555555555557
WV,1976,7.324999999999998
WV,1977,6.883333333333334
WV,1978,6.175
WV,1979,6.916666666666665
WV,1980,9.466666666666667
WV,1981,10.566666666666666
WV,1982,13.983333333333334
WV,1983,17.791666666666668
WV,1984,14.758333333333333
WV,1985,13.15
WV,1986,11.808333333333332
WV,1987,10.816666666666665
WV,1988,9.833333333333334
WV,1989,8.616666666666665
WV,1990,8.466666666666667
WV,1991,10.666666666666666
WV,1992,11.316666666666668
WV,1993,10.641666666666667
WV,1994,8.825
WV,1995,7.875
WV,1996,7.483333333333333
WV,1997,6.850000000000001
WV,1998,6.616666666666667
WV,1999,6.45
WV,2000,5.4833333333333325
WV,2001,5.025
WV,2002,5.916666666666668
WV,2003,6.041666666666668
WV,2004,5.316666666666666
WV,2005,5.1000000000000005
WV,2006,4.95
WV,2007,4.558333333333335
WV,2008,4.366666666666666
WV,2009,7.708333333333335
WV,2010,8.624999999999998
WV,2011,8.058333333333335
WV,2012,7.491666666666667
WV,2013,6.791666666666668
WV,2014,6.633333333333333
WV,2015,6.733333333333333
WV,2016,6.075
WV,2017,5.191666666666666
WV,2018,5.208333333333334
WV,2019,4.883333333333334
WV,2020,9.18888888888889
WI,1976,5.516666666666667
WI,1977,5.116666666666666
WI,1978,4.966666666666667
WI,1979,4.591666666666667
WI,1980,7.2333333333333325
WI,1981,8.008333333333333
WI,1982,10.541666666666666
WI,1983,10.216666666666667
WI,1984,7.399999999999999
WI,1985,7.166666666666668
WI,1986,6.966666666666666
WI,1987,5.883333333333334
WI,1988,4.408333333333334
WI,1989,4.333333333333332
WI,1990,4.383333333333334
WI,1991,5.474999999999999
WI,1992,5.116666666666666
WI,1993,4.783333333333333
WI,1994,4.483333333333333
WI,1995,3.774999999999999
WI,1996,3.625
WI,1997,3.5499999999999994
WI,1998,3.358333333333334
WI,1999,3.1250000000000004
WI,2000,3.5416666666666665
WI,2001,4.525
WI,2002,5.383333333333333
WI,2003,5.7
WI,2004,5.025
WI,2005,4.716666666666666
WI,2006,4.741666666666665
WI,2007,4.891666666666667
WI,2008,4.925
WI,2009,8.575
WI,2010,8.641666666666667
WI,2011,7.758333333333333
WI,2012,7.033333333333335
WI,2013,6.7
WI,2014,5.4
WI,2015,4.525
WI,2016,4.008333333333333
WI,2017,3.266666666666667
WI,2018,3.0
WI,2019,3.35
WI,2020,7.022222222222222
WY,1976,3.9666666666666655
WY,1977,3.3833333333333333
WY,1978,3.0083333333333333
WY,1979,2.7583333333333333
WY,1980,3.8666666666666663
WY,1981,4.075
WY,1982,6.2333333333333325
WY,1983,8.125
WY,1984,6.2333333333333325
WY,1985,6.883333333333334
WY,1986,8.883333333333336
WY,1987,8.008333333333333
WY,1988,6.433333333333334
WY,1989,6.116666666666667
WY,1990,5.324999999999998
WY,1991,5.241666666666667
WY,1992,5.575
WY,1993,5.374999999999999
WY,1994,4.958333333333333
WY,1995,4.775
WY,1996,4.941666666666666
WY,1997,4.758333333333334
WY,1998,4.699999999999998
WY,1999,4.616666666666666
WY,2000,3.8833333333333333
WY,2001,3.8
WY,2002,4.033333333333333
WY,2003,4.266666666666668
WY,2004,3.816666666666667
WY,2005,3.5750000000000006
WY,2006,3.1749999999999994
WY,2007,2.8499999999999988
WY,2008,3.0666666666666664
WY,2009,6.333333333333332
WY,2010,6.449999999999998
WY,2011,5.791666666666668
WY,2012,5.308333333333334
WY,2013,4.716666666666667
WY,2014,4.133333333333334
WY,2015,4.333333333333333
WY,2016,5.316666666666666
WY,2017,4.166666666666667
WY,2018,3.8666666666666663
WY,2019,3.600000000000001
WY,2020,6.333333333333332
