,state_po,year,population
1010,FL,2000,16047515.0
1011,FL,2001,16356966.0
1012,FL,2002,16689369.999999998
1013,FL,2003,17004085.0
1014,FL,2004,17415318.0
1015,FL,2005,17842038.0
1016,FL,2006,18166990.0
1017,FL,2007,18367842.0
1018,FL,2008,18527305.0
1019,FL,2009,18652644.0
1020,FL,2010,18845537.0
1021,FL,2011,19053237.0
1022,FL,2012,19297822.0
1023,FL,2013,19545621.0
1024,FL,2014,19845911.0
1025,FL,2015,20209042.0
1026,FL,2016,20613477.0
1027,FL,2017,20963613.0
1028,FL,2018,21244317.0
1029,FL,2019,21477737.0
1030,GA,1900,2220000.0
1031,GA,1901,2263000.0
1032,GA,1902,2305000.0
1033,GA,1903,2346000.0
1034,GA,1904,2387000.0
1035,GA,1905,2427000.0
1036,GA,1906,2466000.0
1037,GA,1907,2505000.0
1038,GA,1908,2543000.0
1039,GA,1909,2580000.0
1040,GA,1910,2618000.0
1041,GA,1911,2644000.0
1042,GA,1912,2676000.0
1043,GA,1913,2733000.0
1044,GA,1914,2776000.0
1045,GA,1915,2810000.0
1046,GA,1916,2856000.0
1047,GA,1917,2885000.0
1048,GA,1918,2941000.0
1049,GA,1919,2870000.0
1050,GA,1920,2926000.0
1051,GA,1921,2965000.0
1052,GA,1922,2965000.0
1053,GA,1923,2954000.0
1054,GA,1924,2920000.0
1055,GA,1925,2883000.0
1056,GA,1926,2869000.0
1057,GA,1927,2891000.0
1058,GA,1928,2903000.0
1059,GA,1929,2903000.0
1060,GA,1930,2910000.0
1061,GA,1931,2924000.0
1062,GA,1932,2935000.0
1063,GA,1933,2950000.0
1064,GA,1934,2964000.0
1065,GA,1935,2955000.0
1066,GA,1936,2978000.0
1067,GA,1937,3037000.0
1068,GA,1938,3091000.0
1069,GA,1939,3120000.0
1070,GA,1940,3119000.0
1071,GA,1941,3179000.0
1072,GA,1942,3209000.0
1073,GA,1943,3245000.0
1074,GA,1944,3176000.0
1075,GA,1945,3119000.0
1076,GA,1946,3242000.0
1077,GA,1947,3272000.0
1078,GA,1948,3259000.0
1079,GA,1949,3325000.0
1080,GA,1950,3458000.0
1081,GA,1951,3531000.0
1082,GA,1952,3584000.0
1083,GA,1953,3558000.0
1084,GA,1954,3602000.0
1085,GA,1955,3636000.0
1086,GA,1956,3701000.0
1087,GA,1957,3766000.0
1088,GA,1958,3804000.0
1089,GA,1959,3868000.0
1090,GA,1960,3956000.0
1091,GA,1961,4015000.0
1092,GA,1962,4086000.0
1093,GA,1963,4172000.0
1094,GA,1964,4258000.0
1095,GA,1965,4332000.0
1096,GA,1966,4379000.0
1097,GA,1967,4408000.0
1098,GA,1968,4482000.0
1099,GA,1969,4551000.0
1100,GA,1970,4587930.0
1101,GA,1971,4711550.0
1102,GA,1972,4809490.0
1103,GA,1973,4910374.0
1104,GA,1974,4999419.0
1105,GA,1975,5064075.0
1106,GA,1976,5132812.0
1107,GA,1977,5219697.0
1108,GA,1978,5295751.0
1109,GA,1979,5401384.0
1110,GA,1980,5486174.0
1111,GA,1981,5568345.0
1112,GA,1982,5649792.0
1113,GA,1983,5728250.0
1114,GA,1984,5834954.0
1115,GA,1985,5962661.0
1116,GA,1986,6084666.0
1117,GA,1987,6208467.0
1118,GA,1988,6316142.0
1119,GA,1989,6411099.0
1120,GA,1990,6506531.0
1121,GA,1991,6621279.0
1122,GA,1992,6759474.0
1123,GA,1993,6894092.0
1124,GA,1994,7045900.0
1125,GA,1995,7188538.0
1126,GA,1996,7332225.0
1127,GA,1997,7486094.0
1128,GA,1998,7636522.0
1129,GA,1999,7788240.0
1130,GA,2000,8227303.0
1131,GA,2001,8377038.0
1132,GA,2002,8508256.0
1133,GA,2003,8622793.0
1134,GA,2004,8769252.0
1135,GA,2005,8925922.0
1136,GA,2006,9155813.0
1137,GA,2007,9349988.0
1138,GA,2008,9504843.0
1139,GA,2009,9620846.0
1140,GA,2010,9711881.0
1141,GA,2011,9802431.0
1142,GA,2012,9901430.0
1143,GA,2013,9972479.0
1144,GA,2014,10067278.0
1145,GA,2015,10178447.0
1146,GA,2016,10301890.0
1147,GA,2017,10410330.0
1148,GA,2018,10511131.0
1149,GA,2019,10617423.0
1150,HI,1950,498000.0
1151,HI,1951,514000.0
1152,HI,1952,517000.0
1153,HI,1953,510000.0
1154,HI,1954,505000.0
1155,HI,1955,539000.0
1156,HI,1956,559000.0
1157,HI,1957,584000.0
1158,HI,1958,605000.0
1159,HI,1959,622000.0
1160,HI,1960,642000.0
1161,HI,1961,659000.0
1162,HI,1962,684000.0
1163,HI,1963,682000.0
1164,HI,1964,700000.0
1165,HI,1965,704000.0
1166,HI,1966,710000.0
1167,HI,1967,723000.0
1168,HI,1968,734000.0
1169,HI,1969,750000.0
1170,HI,1970,769913.0
1171,HI,1971,801644.0
1172,HI,1972,828331.0
1173,HI,1973,851595.0
1174,HI,1974,867978.0
1175,HI,1975,886160.0
1176,HI,1976,904191.0
1177,HI,1977,918259.0
1178,HI,1978,931584.0
1179,HI,1979,953306.0
1180,HI,1980,967710.0
1181,HI,1981,978195.0
1182,HI,1982,993780.0
1183,HI,1983,1012717.0
1184,HI,1984,1027922.0
1185,HI,1985,1039698.0000000001
1186,HI,1986,1051762.0
1187,HI,1987,1067918.0
1188,HI,1988,1079828.0
1189,HI,1989,1094588.0
1190,HI,1990,1112703.0
1191,HI,1991,1131412.0
1192,HI,1992,1149926.0
1193,HI,1993,1161508.0
1194,HI,1994,1173903.0
1195,HI,1995,1180490.0
1196,HI,1996,1184434.0
1197,HI,1997,1189322.0
1198,HI,1998,1190472.0
1199,HI,1999,1185497.0
1200,HI,2000,1213519.0
1201,HI,2001,1225948.0
1202,HI,2002,1239613.0
1203,HI,2003,1251154.0
1204,HI,2004,1273569.0
1205,HI,2005,1292729.0
1206,HI,2006,1309731.0
1207,HI,2007,1315675.0
1208,HI,2008,1332213.0
1209,HI,2009,1346717.0
1210,HI,2010,1363963.0
1211,HI,2011,1379329.0
1212,HI,2012,1394804.0
1213,HI,2013,1408243.0
1214,HI,2014,1414538.0
1215,HI,2015,1422052.0
1216,HI,2016,1427559.0
1217,HI,2017,1424393.0
1218,HI,2018,1420593.0
1219,HI,2019,1415872.0
1220,ID,1900,163000.0
1221,ID,1901,176000.0
1222,ID,1902,199000.0
1223,ID,1903,216000.0
1224,ID,1904,229000.0
1225,ID,1905,246000.0
1226,ID,1906,262000.0
1227,ID,1907,277000.0
1228,ID,1908,291000.0
1229,ID,1909,311000.0
1230,ID,1910,329000.0
1231,ID,1911,343000.0
1232,ID,1912,359000.0
1233,ID,1913,371000.0
1234,ID,1914,384000.0
1235,ID,1915,394000.0
1236,ID,1916,405000.0
1237,ID,1917,413000.0
1238,ID,1918,405000.0
1239,ID,1919,424000.0
1240,ID,1920,433000.0
1241,ID,1921,435000.0
1242,ID,1922,436000.0
1243,ID,1923,436000.0
1244,ID,1924,434000.0
1245,ID,1925,436000.0
1246,ID,1926,441000.0
1247,ID,1927,447000.0
1248,ID,1928,449000.0
1249,ID,1929,447000.0
1250,ID,1930,447000.0
1251,ID,1931,454000.0
1252,ID,1932,459000.0
1253,ID,1933,464000.0
1254,ID,1934,473000.0
1255,ID,1935,481000.0
1256,ID,1936,495000.0
1257,ID,1937,507000.0
1258,ID,1938,513000.0
1259,ID,1939,521000.0
1260,ID,1940,522000.0
1261,ID,1941,501000.0
1262,ID,1942,478000.0
1263,ID,1943,500000.0
1264,ID,1944,529000.0
1265,ID,1945,507000.0
1266,ID,1946,509000.0
1267,ID,1947,522000.0
1268,ID,1948,551000.0
1269,ID,1949,570000.0
1270,ID,1950,590000.0
1271,ID,1951,589000.0
1272,ID,1952,587000.0
1273,ID,1953,596000.0
1274,ID,1954,600000.0
1275,ID,1955,618000.0
1276,ID,1956,628000.0
1277,ID,1957,642000.0
1278,ID,1958,646000.0
1279,ID,1959,657000.0
1280,ID,1960,671000.0
1281,ID,1961,684000.0
1282,ID,1962,692000.0
1283,ID,1963,683000.0
1284,ID,1964,680000.0
1285,ID,1965,686000.0
1286,ID,1966,689000.0
1287,ID,1967,688000.0
1288,ID,1968,695000.0
1289,ID,1969,707000.0
1290,ID,1970,713015.0
1291,ID,1971,738753.0
1292,ID,1972,763237.0
1293,ID,1973,782074.0
1294,ID,1974,807990.0
1295,ID,1975,831982.0
1296,ID,1976,856983.0
1297,ID,1977,883469.0
1298,ID,1978,910690.0
1299,ID,1979,932627.0
1300,ID,1980,947983.0
1301,ID,1981,962204.0
1302,ID,1982,973721.0
1303,ID,1983,981869.0
1304,ID,1984,990839.0
1305,ID,1985,994051.0
1306,ID,1986,990224.0
1307,ID,1987,984997.0
1308,ID,1988,985664.0
1309,ID,1989,994416.0
1310,ID,1990,1011882.0
1311,ID,1991,1038915.0
1312,ID,1992,1066490.0
1313,ID,1993,1101204.0
1314,ID,1994,1135459.0
1315,ID,1995,1165000.0
1316,ID,1996,1187706.0
1317,ID,1997,1210638.0
1318,ID,1998,1230923.0
1319,ID,1999,1251700.0
1320,ID,2000,1299430.0
1321,ID,2001,1319962.0
1322,ID,2002,1340372.0
1323,ID,2003,1363380.0
1324,ID,2004,1391802.0
1325,ID,2005,1428241.0
1326,ID,2006,1468669.0
1327,ID,2007,1505105.0
1328,ID,2008,1534320.0
1329,ID,2009,1554439.0
1330,ID,2010,1570746.0
1331,ID,2011,1583910.0
1332,ID,2012,1595324.0
1333,ID,2013,1611206.0
1334,ID,2014,1631112.0
1335,ID,2015,1651059.0
1336,ID,2016,1682380.0
1337,ID,2017,1717715.0
1338,ID,2018,1750536.0
1339,ID,2019,1787065.0
1340,IL,1900,4828000.0
1341,IL,1901,4914000.0
1342,IL,1902,4992000.0
1343,IL,1903,5071000.0
1344,IL,1904,5161000.0
1345,IL,1905,5241000.0
1346,IL,1906,5309000.0
1347,IL,1907,5384000.0
1348,IL,1908,5474000.0
1349,IL,1909,5567000.0
1350,IL,1910,5668000.0
1351,IL,1911,5757000.0
1352,IL,1912,5828000.0
1353,IL,1913,5961000.0
1354,IL,1914,6109000.0
1355,IL,1915,6194000.0
1356,IL,1916,6274000.0
1357,IL,1917,6313000.0
1358,IL,1918,6275000.0
1359,IL,1919,6392000.0
1360,IL,1920,6663000.0
1361,IL,1921,6858000.0
1362,IL,1922,6958000.0
1363,IL,1923,7068000.0
1364,IL,1924,7215000.0
1365,IL,1925,7306000.0
1366,IL,1926,7395000.0
1367,IL,1927,7519000.0
1368,IL,1928,7576000.0
1369,IL,1929,7606000.0
1370,IL,1930,7644000.0
1371,IL,1931,7687000.0
1372,IL,1932,7736000.0
1373,IL,1933,7768000.0
1374,IL,1934,7772000.0
1375,IL,1935,7797000.0
1376,IL,1936,7840000.0
1377,IL,1937,7857000.0
1378,IL,1938,7866000.0
1379,IL,1939,7890000.0
1380,IL,1940,7905000.0
1381,IL,1941,7995000.0
1382,IL,1942,8057000.0
1383,IL,1943,7761000.0
1384,IL,1944,7719000.0
1385,IL,1945,7601000.0
1386,IL,1946,8155000.0
1387,IL,1947,8341000.0
1388,IL,1948,8552000.0
1389,IL,1949,8670000.0
1390,IL,1950,8738000.0
1391,IL,1951,8790000.0
1392,IL,1952,8956000.0
1393,IL,1953,9065000.0
1394,IL,1954,9252000.0
1395,IL,1955,9435000.0
1396,IL,1956,9530000.0
1397,IL,1957,9668000.0
1398,IL,1958,9886000.0
1399,IL,1959,9986000.0
1400,IL,1960,10086000.0
1401,IL,1961,10130000.0
1402,IL,1962,10280000.0
1403,IL,1963,10402000.0
1404,IL,1964,10580000.0
1405,IL,1965,10693000.0
1406,IL,1966,10836000.0
1407,IL,1967,10947000.0
1408,IL,1968,10995000.0
1409,IL,1969,11039000.0
1410,IL,1970,11110285.0
1411,IL,1971,11202397.0
1412,IL,1972,11251948.0
1413,IL,1973,11251367.0
1414,IL,1974,11262145.0
1415,IL,1975,11291743.0
1416,IL,1976,11342853.0
1417,IL,1977,11386316.0
1418,IL,1978,11412561.0
1419,IL,1979,11396837.0
1420,IL,1980,11434702.0
1421,IL,1981,11443458.0
1422,IL,1982,11423412.0
1423,IL,1983,11408818.0
1424,IL,1984,11412132.0
1425,IL,1985,11399806.0
1426,IL,1986,11387257.0
1427,IL,1987,11391178.0
1428,IL,1988,11390183.0
1429,IL,1989,11409782.0
1430,IL,1990,11446979.0
1431,IL,1991,11535973.0
1432,IL,1992,11635197.0
1433,IL,1993,11725984.0
1434,IL,1994,11804986.0
1435,IL,1995,11884935.0
1436,IL,1996,11953003.0
1437,IL,1997,12011509.0
1438,IL,1998,12069774.0
1439,IL,1999,12128370.0
1440,IL,2000,12434161.0
1441,IL,2001,12488445.0
1442,IL,2002,12525556.0
1443,IL,2003,12556006.0
1444,IL,2004,12589773.0
1445,IL,2005,12609903.0
1446,IL,2006,12643955.0
1447,IL,2007,12695866.0
1448,IL,2008,12747038.0
1449,IL,2009,12796778.0
1450,IL,2010,12840503.0
1451,IL,2011,12867454.0
1452,IL,2012,12882510.0
1453,IL,2013,12895129.0
1454,IL,2014,12884493.0
1455,IL,2015,12858913.0
1456,IL,2016,12820527.0
1457,IL,2017,12778828.0
1458,IL,2018,12723071.0
1459,IL,2019,12671821.0
1460,IN,1900,2518000.0
1461,IN,1901,2541000.0
1462,IN,1902,2567000.0
1463,IN,1903,2594000.0
1464,IN,1904,2614000.0
1465,IN,1905,2635000.0
1466,IN,1906,2663000.0
1467,IN,1907,2679000.0
1468,IN,1908,2677000.0
1469,IN,1909,2678000.0
1470,IN,1910,2713000.0
1471,IN,1911,2751000.0
1472,IN,1912,2785000.0
1473,IN,1913,2824000.0
1474,IN,1914,2857000.0
1475,IN,1915,2873000.0
1476,IN,1916,2897000.0
1477,IN,1917,2910000.0
1478,IN,1918,2880000.0
1479,IN,1919,2906000.0
1480,IN,1920,2947000.0
1481,IN,1921,2976000.0
1482,IN,1922,2965000.0
1483,IN,1923,3042000.0
1484,IN,1924,3086000.0
1485,IN,1925,3119000.0
1486,IN,1926,3148000.0
1487,IN,1927,3191000.0
1488,IN,1928,3212000.0
1489,IN,1929,3226000.0
1490,IN,1930,3242000.0
1491,IN,1931,3257000.0
1492,IN,1932,3281000.0
1493,IN,1933,3304000.0
1494,IN,1934,3319000.0
1495,IN,1935,3332000.0
1496,IN,1936,3348000.0
1497,IN,1937,3374000.0
1498,IN,1938,3386000.0
1499,IN,1939,3403000.0
1500,IN,1940,3433000.0
1501,IN,1941,3483000.0
1502,IN,1942,3507000.0
1503,IN,1943,3449000.0
1504,IN,1944,3440000.0
1505,IN,1945,3427000.0
1506,IN,1946,3702000.0
1507,IN,1947,3779000.0
1508,IN,1948,3877000.0
1509,IN,1949,3958000.0
1510,IN,1950,3967000.0
1511,IN,1951,4096000.0
1512,IN,1952,4148000.0
1513,IN,1953,4182000.0
1514,IN,1954,4264000.0
1515,IN,1955,4363000.0
1516,IN,1956,4458000.0
1517,IN,1957,4529000.0
1518,IN,1958,4583000.0
1519,IN,1959,4613000.0
1520,IN,1960,4674000.0
1521,IN,1961,4730000.0
1522,IN,1962,4736000.0
1523,IN,1963,4799000.0
1524,IN,1964,4856000.0
1525,IN,1965,4922000.0
1526,IN,1966,4999000.0
1527,IN,1967,5053000.0
1528,IN,1968,5093000.0
1529,IN,1969,5143000.0
1530,IN,1970,5195392.0
1531,IN,1971,5253396.0
1532,IN,1972,5302435.0
1533,IN,1973,5338277.0
1534,IN,1974,5361890.0
1535,IN,1975,5365766.0
1536,IN,1976,5389088.0
1537,IN,1977,5425638.0
1538,IN,1978,5470214.0
1539,IN,1979,5501174.0
1540,IN,1980,5490721.0
1541,IN,1981,5480435.0
1542,IN,1982,5467922.0
1543,IN,1983,5450395.0
1544,IN,1984,5458322.0
1545,IN,1985,5459211.0
1546,IN,1986,5454108.0
1547,IN,1987,5473012.0
1548,IN,1988,5491735.0
1549,IN,1989,5523693.0
1550,IN,1990,5555097.0
1551,IN,1991,5602062.0
1552,IN,1992,5648649.0
1553,IN,1993,5701965.0
1554,IN,1994,5745626.0
1555,IN,1995,5791819.0
1556,IN,1996,5834908.0
1557,IN,1997,5872370.0
1558,IN,1998,5907617.0
1559,IN,1999,5942901.0
1560,IN,2000,6091866.0
1561,IN,2001,6127760.0
1562,IN,2002,6155967.0
1563,IN,2003,6196638.0
1564,IN,2004,6233007.0
1565,IN,2005,6278616.0
1566,IN,2006,6332669.0
1567,IN,2007,6379599.0
1568,IN,2008,6424806.0
1569,IN,2009,6459325.0
1570,IN,2010,6490432.0
1571,IN,2011,6516528.0
1572,IN,2012,6537703.0
1573,IN,2013,6568713.0
1574,IN,2014,6593644.0
1575,IN,2015,6608422.0
1576,IN,2016,6634304.0
1577,IN,2017,6658078.0
1578,IN,2018,6695497.0
1579,IN,2019,6732219.0
1580,IA,1900,2231000.0
1581,IA,1901,2227000.0
1582,IA,1902,2222000.0
1583,IA,1903,2217000.0
1584,IA,1904,2212000.0
1585,IA,1905,2211000.0
1586,IA,1906,2214000.0
1587,IA,1907,2217000.0
1588,IA,1908,2220000.0
1589,IA,1909,2223000.0
1590,IA,1910,2228000.0
1591,IA,1911,2249000.0
1592,IA,1912,2279000.0
1593,IA,1913,2305000.0
1594,IA,1914,2338000.0
1595,IA,1915,2366000.0
1596,IA,1916,2376000.0
1597,IA,1917,2382000.0
1598,IA,1918,2351000.0
1599,IA,1919,2379000.0
1600,IA,1920,2400000.0
1601,IA,1921,2407000.0
1602,IA,1922,2428000.0
1603,IA,1923,2425000.0
1604,IA,1924,2420000.0
1605,IA,1925,2427000.0
1606,IA,1926,2432000.0
1607,IA,1927,2441000.0
1608,IA,1928,2450000.0
1609,IA,1929,2460000.0
1610,IA,1930,2475000.0
1611,IA,1931,2482000.0
1612,IA,1932,2489000.0
1613,IA,1933,2495000.0
1614,IA,1934,2510000.0
1615,IA,1935,2524000.0
1616,IA,1936,2509000.0
1617,IA,1937,2498000.0
1618,IA,1938,2494000.0
1619,IA,1939,2520000.0
1620,IA,1940,2537000.0
1621,IA,1941,2491000.0
1622,IA,1942,2439000.0
1623,IA,1943,2334000.0
1624,IA,1944,2301000.0
1625,IA,1945,2308000.0
1626,IA,1946,2467000.0
1627,IA,1947,2509000.0
1628,IA,1948,2543000.0
1629,IA,1949,2578000.0
1630,IA,1950,2625000.0
1631,IA,1951,2617000.0
1632,IA,1952,2626000.0
1633,IA,1953,2629000.0
1634,IA,1954,2626000.0
1635,IA,1955,2679000.0
1636,IA,1956,2703000.0
1637,IA,1957,2716000.0
1638,IA,1958,2708000.0
1639,IA,1959,2729000.0
1640,IA,1960,2756000.0
1641,IA,1961,2756000.0
1642,IA,1962,2750000.0
1643,IA,1963,2747000.0
1644,IA,1964,2746000.0
1645,IA,1965,2742000.0
1646,IA,1966,2762000.0
1647,IA,1967,2793000.0
1648,IA,1968,2803000.0
1649,IA,1969,2805000.0
1650,IA,1970,2825368.0
1651,IA,1971,2851705.0
1652,IA,1972,2860287.0
1653,IA,1973,2863715.0
1654,IA,1974,2867530.0
1655,IA,1975,2880847.0
1656,IA,1976,2903082.0
1657,IA,1977,2913573.0
1658,IA,1978,2918069.0
1659,IA,1979,2915739.0
1660,IA,1980,2914018.0
1661,IA,1981,2907983.0
1662,IA,1982,2888189.0
1663,IA,1983,2870543.0
1664,IA,1984,2858618.0
1665,IA,1985,2829684.0
1666,IA,1986,2791970.0
1667,IA,1987,2767011.0
1668,IA,1988,2768388.0
1669,IA,1989,2770592.0
1670,IA,1990,2779769.0
1671,IA,1991,2791227.0
1672,IA,1992,2806923.0
1673,IA,1993,2820525.0
1674,IA,1994,2829422.0
1675,IA,1995,2840860.0
1676,IA,1996,2848473.0
1677,IA,1997,2854396.0
1678,IA,1998,2861025.0
1679,IA,1999,2869413.0
1680,IA,2000,2929067.0
1681,IA,2001,2931997.0
1682,IA,2002,2934234.0
1683,IA,2003,2941999.0
1684,IA,2004,2953635.0
1685,IA,2005,2964454.0
1686,IA,2006,2982644.0
1687,IA,2007,2999212.0
1688,IA,2008,3016734.0
1689,IA,2009,3032870.0
1690,IA,2010,3050745.0
1691,IA,2011,3066336.0
1692,IA,2012,3076190.0
1693,IA,2013,3092997.0
1694,IA,2014,3109350.0
1695,IA,2015,3120960.0
1696,IA,2016,3131371.0
1697,IA,2017,3141550.0
1698,IA,2018,3148618.0
1699,IA,2019,3155070.0
1700,KS,1900,1473000.0
1701,KS,1901,1490000.0
1702,KS,1902,1505000.0
1703,KS,1903,1498000.0
1704,KS,1904,1527000.0
1705,KS,1905,1555000.0
1706,KS,1906,1576000.0
1707,KS,1907,1612000.0
1708,KS,1908,1629000.0
1709,KS,1909,1658000.0
1710,KS,1910,1692000.0
1711,KS,1911,1684000.0
1712,KS,1912,1671000.0
1713,KS,1913,1663000.0
1714,KS,1914,1662000.0
1715,KS,1915,1687000.0
1716,KS,1916,1727000.0
1717,KS,1917,1748000.0
1718,KS,1918,1729000.0
1719,KS,1919,1756000.0
1720,KS,1920,1769000.0
1721,KS,1921,1779000.0
1722,KS,1922,1799000.0
1723,KS,1923,1808000.0
1724,KS,1924,1807000.0
1725,KS,1925,1825000.0
1726,KS,1926,1836000.0
1727,KS,1927,1836000.0
1728,KS,1928,1850000.0
1729,KS,1929,1867000.0
1730,KS,1930,1883000.0
1731,KS,1931,1881000.0
1732,KS,1932,1883000.0
1733,KS,1933,1877000.0
1734,KS,1934,1868000.0
1735,KS,1935,1872000.0
1736,KS,1936,1869000.0
1737,KS,1937,1856000.0
1738,KS,1938,1842000.0
1739,KS,1939,1824000.0
1740,KS,1940,1788000.0
1741,KS,1941,1765000.0
1742,KS,1942,1760000.0
1743,KS,1943,1796000.0
1744,KS,1944,1779000.0
1745,KS,1945,1731000.0
1746,KS,1946,1805000.0
1747,KS,1947,1853000.0
1748,KS,1948,1892000.0
1749,KS,1949,1925000.0
1750,KS,1950,1916000.0
1751,KS,1951,1950000.0
1752,KS,1952,1977000.0
1753,KS,1953,1994000.0
1754,KS,1954,2042000.0
1755,KS,1955,2093000.0
1756,KS,1956,2119000.0
1757,KS,1957,2128000.0
1758,KS,1958,2142000.0
1759,KS,1959,2160000.0
1760,KS,1960,2183000.0
1761,KS,1961,2215000.0
1762,KS,1962,2231000.0
1763,KS,1963,2217000.0
1764,KS,1964,2209000.0
1765,KS,1965,2206000.0
1766,KS,1966,2200000.0
1767,KS,1967,2197000.0
1768,KS,1968,2216000.0
1769,KS,1969,2236000.0
1770,KS,1970,2249071.0
1771,KS,1971,2246600.0
1772,KS,1972,2256375.0
1773,KS,1973,2265603.0
1774,KS,1974,2269499.0
1775,KS,1975,2280578.0
1776,KS,1976,2301001.0
1777,KS,1977,2320647.0
1778,KS,1978,2335657.0
1779,KS,1979,2350906.0
1780,KS,1980,2369039.0
1781,KS,1981,2384849.0
1782,KS,1982,2401202.0
1783,KS,1983,2415531.0
1784,KS,1984,2424086.0
1785,KS,1985,2427405.0
1786,KS,1986,2432619.0
1787,KS,1987,2445367.0
1788,KS,1988,2461996.0
1789,KS,1989,2472849.0
1790,KS,1990,2480683.0
1791,KS,1991,2495209.0
1792,KS,1992,2526042.0
1793,KS,1993,2547605.0
1794,KS,1994,2569118.0
1795,KS,1995,2586942.0
1796,KS,1996,2598266.0
1797,KS,1997,2616339.0
1798,KS,1998,2638667.0
1799,KS,1999,2654052.0
1800,KS,2000,2693681.0
1801,KS,2001,2702162.0
1802,KS,2002,2713535.0
1803,KS,2003,2723004.0
1804,KS,2004,2734373.0
1805,KS,2005,2745299.0
1806,KS,2006,2762931.0
1807,KS,2007,2783785.0
1808,KS,2008,2808076.0
1809,KS,2009,2832704.0
1810,KS,2010,2858190.0
1811,KS,2011,2869225.0
1812,KS,2012,2885257.0
1813,KS,2013,2893212.0
1814,KS,2014,2900475.0
1815,KS,2015,2909011.0
1816,KS,2016,2910844.0
1817,KS,2017,2908718.0
1818,KS,2018,2911359.0
1819,KS,2019,2913314.0
1820,KY,1900,2148000.0
1821,KY,1901,2162000.0
1822,KY,1902,2177000.0
1823,KY,1903,2191000.0
1824,KY,1904,2205000.0
1825,KY,1905,2220000.0
1826,KY,1906,2234000.0
1827,KY,1907,2249000.0
1828,KY,1908,2263000.0
1829,KY,1909,2278000.0
1830,KY,1910,2299000.0
1831,KY,1911,2324000.0
1832,KY,1912,2347000.0
1833,KY,1913,2374000.0
1834,KY,1914,2395000.0
1835,KY,1915,2401000.0
1836,KY,1916,2411000.0
1837,KY,1917,2421000.0
1838,KY,1918,2425000.0
1839,KY,1919,2413000.0
1840,KY,1920,2421000.0
1841,KY,1921,2436000.0
1842,KY,1922,2450000.0
1843,KY,1923,2480000.0
1844,KY,1924,2531000.0
1845,KY,1925,2520000.0
1846,KY,1926,2545000.0
1847,KY,1927,2551000.0
1848,KY,1928,2567000.0
1849,KY,1929,2606000.0
1850,KY,1930,2623000.0
1851,KY,1931,2652000.0
1852,KY,1932,2676000.0
1853,KY,1933,2698000.0
1854,KY,1934,2722000.0
1855,KY,1935,2748000.0
1856,KY,1936,2768000.0
1857,KY,1937,2784000.0
1858,KY,1938,2800000.0
1859,KY,1939,2825000.0
1860,KY,1940,2859000.0
1861,KY,1941,2824000.0
1862,KY,1942,2797000.0
1863,KY,1943,2693000.0
1864,KY,1944,2631000.0
1865,KY,1945,2597000.0
1866,KY,1946,2761000.0
1867,KY,1947,2803000.0
1868,KY,1948,2817000.0
1869,KY,1949,2849000.0
1870,KY,1950,2936000.0
1871,KY,1951,2941000.0
1872,KY,1952,2920000.0
1873,KY,1953,2903000.0
1874,KY,1954,2902000.0
1875,KY,1955,2910000.0
1876,KY,1956,2898000.0
1877,KY,1957,2928000.0
1878,KY,1958,2961000.0
1879,KY,1959,2999000.0
1880,KY,1960,3041000.0
1881,KY,1961,3054000.0
1882,KY,1962,3079000.0
1883,KY,1963,3096000.0
1884,KY,1964,3129000.0
1885,KY,1965,3140000.0
1886,KY,1966,3147000.0
1887,KY,1967,3172000.0
1888,KY,1968,3195000.0
1889,KY,1969,3198000.0
1890,KY,1970,3220711.0
1891,KY,1971,3298053.0
1892,KY,1972,3335728.0
1893,KY,1973,3371024.0
1894,KY,1974,3416315.0
1895,KY,1975,3467769.0
1896,KY,1976,3529257.0
1897,KY,1977,3573693.0
1898,KY,1978,3609976.0
1899,KY,1979,3641804.0
1900,KY,1980,3664221.0
1901,KY,1981,3670394.0
1902,KY,1982,3683445.0
1903,KY,1983,3694484.0
1904,KY,1984,3695453.0
1905,KY,1985,3694826.0
1906,KY,1986,3687809.0
1907,KY,1987,3683329.0
1908,KY,1988,3679999.0
1909,KY,1989,3677306.0
1910,KY,1990,3692584.0
1911,KY,1991,3714686.0
1912,KY,1992,3756358.0
1913,KY,1993,3792288.0
1914,KY,1994,3823215.0
1915,KY,1995,3855248.0
1916,KY,1996,3881051.0
1917,KY,1997,3907816.0
1918,KY,1998,3934310.0
1919,KY,1999,3960825.0
1920,KY,2000,4049021.0
1921,KY,2001,4068132.0
1922,KY,2002,4089875.0
1923,KY,2003,4117170.0
1924,KY,2004,4146100.9999999995
1925,KY,2005,4182742.0
1926,KY,2006,4219239.0
1927,KY,2007,4256672.0
1928,KY,2008,4289878.0
1929,KY,2009,4317074.0
1930,KY,2010,4348181.0
1931,KY,2011,4369821.0
1932,KY,2012,4386346.0
1933,KY,2013,4404659.0
1934,KY,2014,4414349.0
1935,KY,2015,4425976.0
1936,KY,2016,4438182.0
1937,KY,2017,4452268.0
1938,KY,2018,4461153.0
1939,KY,2019,4467673.0
1940,LA,1900,1384000.0
1941,LA,1901,1412000.0
1942,LA,1902,1440000.0
1943,LA,1903,1467000.0
1944,LA,1904,1495000.0
1945,LA,1905,1523000.0
1946,LA,1906,1551000.0
1947,LA,1907,1579000.0
1948,LA,1908,1607000.0
1949,LA,1909,1634000.0
